Seconds	O2	CO2	BP	WVP	FlowRate	Temperature	Marker
0	1.68E-03	-7.63E-03	98.47089	1.023297	151.1179	25.86211	-1
1	9.04E-04	-7.00E-03	98.55338	1.060485	151.1054	25.86368	-1
2	1.24E-04	-7.16E-03	98.47462	1.093923	151.0554	25.86368	-1
3	9.10E-04	-5.59E-03	98.47089	1.123299	151.0679	25.86524	-1
4	1.26E-02	-6.21E-03	98.49712	1.147986	151.0179	25.86993	-1
5	1.11E-02	-6.05E-03	98.50088	1.170799	150.9367	25.86211	-1
6	-4.55E-03	-6.37E-03	98.49712	1.189237	150.9679	25.85899	-1
7	7.18E-03	-7.14E-03	98.54213	1.20455	150.9179	25.86211	-1
8	-2.98E-03	-7.77E-03	98.52338	1.216112	150.9179	25.86211	-1
9	-7.66E-03	-7.76E-03	98.47838	1.226425	150.8679	25.86211	-1
10	-5.32E-03	-8.39E-03	98.49712	1.235175	150.8617	25.85743	-1
11	-5.31E-03	-8.23E-03	98.47838	1.238925	150.8617	25.8543	-1
12	1.58E-02	-7.45E-03	98.52338	1.241113	150.8304	25.85899	-1
13	-2.18E-03	-8.69E-03	98.47838	1.241425	150.7429	25.8543	-1
14	1.50E-02	-9.47E-03	98.52713	1.23955	150.6867	25.85586	-1
15	1.58E-02	-6.97E-03	98.50838	1.23705	150.6242	25.8543	-1
16	1.35E-02	-6.81E-03	98.50838	1.2308	150.5617	25.85586	-1
17	9.55E-03	-6.50E-03	98.50463	1.22455	150.5179	25.84649	-1
18	4.87E-03	-6.81E-03	98.54588	1.216112	150.5304	25.85274	-1
19	1.81E-04	-6.18E-03	98.55338	1.209237	150.4679	25.85118	-1
20	-5.93E-04	-6.96E-03	98.55713	1.199862	150.4742	25.84649	-1
21	-2.94E-03	-6.49E-03	98.52338	1.191737	150.4742	25.8543	-1
22	-0.010746	-5.86E-03	98.46713	1.182362	150.4617	25.85118	-1
23	-6.84E-03	-6.48E-03	98.52338	1.173299	150.5242	25.85118	-1
24	9.80E-04	-4.61E-03	98.47089	1.163612	150.5742	25.85274	-1
25	9.82E-04	-4.14E-03	98.47089	1.152049	150.5617	25.85586	-1
26	-5.74E-04	-3.04E-03	98.50838	1.142049	150.5804	25.84961	-1
27	-2.91E-03	-1.16E-03	98.47089	1.132049	150.5617	25.85118	-1
28	1.35E-02	-2.22E-04	98.49338	1.121423	150.5617	25.85586	-1
29	1.19E-02	8.74E-04	98.47462	1.111111	150.5742	25.85899	-1
30	-2.12E-03	1.50E-03	98.50463	1.101423	150.5742	25.85118	-1
31	6.47E-03	2.75E-03	98.55713	1.091111	150.5742	25.85118	-1
32	-2.90E-03	3.38E-03	98.55338	1.081735	150.5804	25.85586	-1
33	-5.24E-03	3.70E-03	98.47838	1.071735	150.5242	25.85586	-1
34	-5.24E-03	4.17E-03	98.52713	1.062673	150.4242	25.85743	-1
35	-5.23E-03	5.11E-03	98.47462	1.053298	150.3304	25.85586	-1
36	1.02E-03	6.83E-03	98.46713	1.04361	150.2929	25.85274	-1
37	2.40E-04	7.30E-03	98.47089	1.034547	150.2804	25.84805	-1
38	1.81E-03	7.77E-03	98.46713	1.025485	150.2742	25.85899	-1
39	1.43E-02	1.11E-02	98.47462	1.016422	150.2304	25.85586	-1
40	1.35E-02	1.14E-02	98.50088	1.006734	150.2179	25.85118	-1
41	1.12E-02	1.18E-02	98.50463	0.9979841	150.2179	25.85118	-1
42	6.51E-03	1.40E-02	98.55713	0.9876714	150.2804	25.85899	-1
43	-5.21E-03	1.26E-02	98.53838	0.9814214	150.2929	25.8543	-1
44	8.08E-03	1.40E-02	98.53838	0.9736087	150.3242	25.86055	-1
45	-6.76E-03	1.34E-02	98.50463	0.9645461	150.3804	25.85743	-1
46	-5.98E-03	1.54E-02	98.47838	0.9561085	150.3679	25.86055	-1
47	1.05E-03	1.56E-02	98.53838	0.9482959	150.3617	25.85743	-1
48	1.84E-03	1.62E-02	98.48213	0.9395458	150.4179	25.85743	-1
49	1.84E-03	1.58E-02	98.47838	0.9326707	150.4179	25.8543	-1
50	1.85E-03	1.67E-02	98.57964	0.9245455	150.4117	25.85743	-1
51	2.86E-04	1.83E-02	98.50838	0.9154829	150.4179	25.85586	-1
52	1.28E-02	0.0184253	98.56464	0.9092328	150.4179	25.85743	-1
53	5.76E-03	1.84E-02	98.49338	0.9014202	150.3804	25.85586	-1
54	-2.82E-03	1.87E-02	98.55338	0.8929825	150.2742	25.85899	-1
55	7.33E-03	2.02E-02	98.54963	0.8861074	150.2054	25.86368	-1
56	-4.38E-03	1.97E-02	98.52338	0.8786073	150.1742	25.85586	-1
57	-5.94E-03	1.81E-02	98.47838	0.8717322	150.1492	25.85274	-1
58	-5.94E-03	1.92E-02	98.51588	0.8648571	150.0867	25.85118	-1
59	-3.59E-03	1.91E-02	98.48962	0.857357	150.0742	25.85899	-1
60	-4.63E-04	1.84E-02	98.46713	0.8504819	150.0242	25.85118	-1
61	-2.02E-03	1.84E-02	98.47089	0.8436068	150.0304	25.8543	-1
62	1.10E-03	1.91E-02	98.47089	0.8364192	150.0742	25.85274	-1
63	1.13E-02	2.02E-02	98.50838	0.8292316	150.1179	25.85899	-1
64	1.13E-02	1.94E-02	98.49712	0.822669	150.1304	25.8543	-1
65	-3.57E-03	1.91E-02	98.50088	0.8161063	150.1804	25.85274	-1
66	8.93E-03	1.91E-02	98.56088	0.8095437	150.1742	25.84961	-1
67	-3.57E-03	1.91E-02	98.56088	0.8026686	150.2242	25.8543	-1
68	-5.13E-03	1.86E-02	98.55713	0.7967311	150.2304	25.85743	-1
69	-4.34E-03	1.71E-02	98.52713	0.791106	150.2242	25.85274	-1
70	-5.12E-03	1.63E-02	98.46338	0.7839184	150.2179	25.85586	-1
71	1.68E-02	1.64E-02	98.53838	0.7782933	150.2304	25.85118	-1
72	3.55E-04	1.63E-02	98.48587	0.7723557	150.2179	25.85274	-1
73	1.52E-02	1.58E-02	98.48213	0.7657931	150.2242	25.85743	-1
74	1.21E-02	1.55E-02	98.48962	0.760168	150.1304	25.85586	-1
75	1.44E-02	1.57E-02	98.50088	0.7539179	150.0804	25.85899	-1
76	1.13E-02	1.57E-02	98.50838	0.7473553	150.0242	25.85743	-1
77	5.84E-03	1.47E-02	98.51213	0.7420427	149.9929	25.85586	-1
78	-3.53E-03	1.35E-02	98.50838	0.7364177	149.9867	25.85743	-1
79	7.41E-03	1.38E-02	98.55338	0.73048	149.9367	25.8543	-1
80	-4.30E-03	1.07E-02	98.51964	0.7251675	149.9304	25.8418	-1
81	-1.21E-02	1.18E-02	98.48213	0.7182924	149.9304	25.86055	-1
82	-3.91E-04	1.15E-02	98.52713	0.7145423	149.9867	25.85586	-1
83	-3.51E-03	0.0108381	98.47089	0.7092297	149.9867	25.85274	-1
84	-5.07E-03	1.02E-02	98.47838	0.7039171	150.0242	25.85586	-1
85	-3.81E-04	9.91E-03	98.46713	0.6992295	150.0367	25.8543	-1
86	-1.16E-03	1.07E-02	98.46713	0.6942295	150.0742	25.85743	-1
87	1.06E-02	1.05E-02	98.50838	0.6864169	150.0617	25.85743	-1
88	9.00E-03	9.44E-03	98.48213	0.6836043	150.0867	25.86211	-1
89	-6.62E-03	8.66E-03	98.50838	0.6773542	150.1304	25.85899	-1
90	3.54E-03	8.20E-03	98.54963	0.6739167	150.1304	25.86524	-1
91	-7.39E-03	8.51E-03	98.56088	0.6676666	150.1242	25.86211	-1
92	-8.17E-03	6.95E-03	98.55338	0.6632915	150.0554	25.86368	-1
93	-8.17E-03	7.42E-03	98.52713	0.6582915	150.0992	25.85118	-1
94	-1.91E-03	6.18E-03	98.48962	0.6545414	150.0304	25.8668	-1
95	-1.91E-03	6.49E-03	98.53462	0.6489163	149.9429	25.84961	-1
96	1.21E-03	4.93E-03	98.46713	0.6445412	149.8742	25.85586	-1
97	-3.47E-03	4.31E-03	98.47089	0.6395411	149.8429	25.85586	-1
98	1.06E-02	5.87E-03	98.50463	0.6351661	149.8117	25.85586	-1
99	9.04E-03	5.72E-03	98.50838	0.6292285	149.7304	25.86524	-1
100	3.57E-03	5.25E-03	98.50088	0.625791	149.7429	25.85586	-1
101	2.79E-03	4.32E-03	98.50088	0.6223534	149.7429	25.86055	-1
102	-8.92E-03	4.47E-03	98.49712	0.6173533	149.7867	25.85586	-1
103	3.58E-03	4.01E-03	98.56464	0.6123533	149.7992	25.86211	-1
104	-8.92E-03	1.98E-03	98.55338	0.6070406	149.8429	25.86368	-1
105	-0.0135994	1.51E-03	98.47462	0.6017281	149.8429	25.85899	-1
106	-4.22E-03	1.36E-03	98.52338	0.594228	149.8429	25.86211	-1
107	-2.66E-03	1.99E-03	98.48213	0.5879779	149.8367	25.86055	-1
108	-3.43E-03	1.21E-03	98.47462	0.5811028	149.7867	25.86211	-1
109	-3.43E-03	1.36E-03	98.46713	0.5748526	149.8492	25.86524	-1
110	-3.43E-03	2.46E-03	98.47089	0.567665	149.8367	25.86055	-1
111	9.08E-03	2.15E-03	98.56464	0.56204	149.8367	25.85743	-1
112	4.39E-03	1.06E-03	98.50088	0.5579774	149.8367	25.85899	-1
113	-5.76E-03	5.92E-04	98.55713	0.5767277	149.8367	25.86524	-1
114	3.62E-03	7.51E-04	98.54963	0.6482913	149.7929	25.8668	-1
115	-5.75E-03	4.41E-04	98.56464	0.759543	149.7554	25.86211	-1
116	-9.66E-03	-3.38E-04	98.53462	0.8848574	149.7492	25.86055	-1
117	-0.0104351	2.89E-04	98.52713	1.002672	149.6867	25.86836	-1
118	-1.84E-03	6.04E-04	98.48962	1.110486	149.6867	25.86211	-1
119	-4.18E-03	1.70E-03	98.51964	1.201425	149.6929	25.85899	50
120	-3.39E-03	2.64E-03	98.45963	1.279551	149.6929	25.55273	-1
121	-2.61E-03	5.30E-03	98.48213	1.346427	149.6679	25.58242	-1
122	9.11E-03	8.58E-03	98.47838	1.403615	146.7429	25.64805	-1
123	9.12E-03	1.36E-02	98.50088	1.457991	143.3116	25.70274	-1
124	-8.07E-03	1.80E-02	98.50463	1.508929	140.5115	25.74024	-1
125	3.65E-03	2.53E-02	98.50463	1.568305	138.4677	25.75117	-1
126	-5.72E-03	0.0346844	98.50463	1.641119	137.074	25.73555	-1
127	4.44E-03	4.44E-02	98.54213	1.726745	136.1615	25.71836	-1
128	-9.62E-03	5.58E-02	98.52713	1.818309	135.549	25.69492	-1
129	-8.05E-03	7.03E-02	98.47089	1.909873	135.1802	25.66836	-1
130	1.38E-02	8.52E-02	98.51588	1.996437	134.8739	25.6418	-1
131	-1.80E-03	0.1006341	98.46713	2.076126	134.7364	25.61992	-1
132	1.07E-02	0.1189178	98.46713	2.146439	134.6364	25.59805	-1
133	-2.57E-03	0.1353265	98.46338	2.210503	134.5364	25.5793	-1
134	9.15E-03	0.1554853	98.51588	2.265816	134.4864	25.55742	-1
135	7.59E-03	0.1690815	98.50838	2.314879	134.3802	25.53086	-1
136	3.69E-03	0.187209	98.50088	2.357692	134.3177	25.5043	-1
137	-4.90E-03	0.1992427	98.49712	2.395818	134.3364	25.49492	-1
138	4.48E-03	0.2142452	98.56088	2.429569	134.2989	25.48867	-1
139	-5.68E-03	0.2264351	98.54588	2.458006	134.2739	25.48398	-1
140	-1.27E-02	0.2359687	98.46713	2.482694	134.2364	25.49179	-1
141	-2.54E-03	0.2469086	98.51213	2.50707	134.2489	25.49336	-1
142	-3.32E-03	0.2551922	98.47462	2.52707	134.2802	25.48711	-1
143	-5.66E-03	0.2639446	98.51588	2.544883	134.3864	25.49648	-1
144	-7.22E-03	0.2708219	98.45963	2.559883	134.3739	25.49179	-1
145	-8.00E-03	0.2776993	98.50463	2.574883	134.4302	25.47305	-1
146	2.16E-03	0.2825453	98.49338	2.587071	134.4239	25.46055	-1
147	2.16E-03	0.2853601	98.50088	2.599884	134.4989	25.45586	-1
148	-1.58E-02	0.2883311	98.50088	2.610196	134.4739	25.45429	-1
149	-8.77E-03	0.2913021	98.54213	2.619571	134.4864	25.45273	-1
150	-2.05E-02	0.2913043	98.55713	2.628947	134.5552	25.44648	-1
151	-1.50E-02	0.2919316	98.55713	2.638009	134.5177	25.44648	-1
152	-3.22E-02	0.2919338	98.53462	2.645822	134.5302	25.44336	-1
153	-0.0368824	0.2924048	98.47462	2.652697	134.5364	25.44023	-1
154	-3.53E-02	0.291782	98.52713	2.658322	134.4739	25.42929	-1
155	-4.16E-02	0.2908467	98.48587	2.663947	134.4802	25.43554	-1
156	-4.86E-02	0.2899115	98.46713	2.670197	134.4364	25.43554	-1
157	-4.55E-02	0.2883512	98.49712	2.676135	134.4302	25.4418	-1
158	-4.86E-02	0.2872596	98.50088	2.680822	134.4427	25.44805	-1
159	-6.11E-02	0.2855431	98.49338	2.684572	134.4302	25.46211	-1
160	-7.28E-02	0.2830453	98.49712	2.689885	134.4364	25.46836	-1
161	-9.55E-02	0.281485	98.55713	2.693635	134.4614	25.47461	-1
162	-9.54E-02	0.2794559	98.56088	2.698323	134.4864	25.47305	-1
163	-0.1134129	0.2752393	98.53088	2.702073	134.4864	25.47461	-1
164	-0.1259098	0.2732103	98.47838	2.707073	134.5239	25.47148	-1
165	-0.1313744	0.271025	98.52713	2.709573	134.5802	25.46679	-1
166	-0.1399651	0.2691522	98.48213	2.713323	134.6302	25.46523	-1
167	-0.1469936	0.2660294	98.46713	2.71676	134.5927	25.46367	-1
168	-0.1540222	0.2644691	98.47089	2.719573	134.5864	25.46211	-1
169	-0.163393	0.2619713	98.50838	2.721761	134.5802	25.46367	-1
170	-0.1633911	0.2605672	98.56088	2.725198	134.5552	25.46679	-1
171	-0.17589	0.2582257	98.51213	2.727698	134.5677	25.47305	-1
172	-0.1946373	0.2561966	98.56464	2.730198	134.5802	25.48242	-1
173	-0.1907253	0.2533863	98.54588	2.733011	134.5302	25.48555	-1
174	-0.2079105	0.249951	98.54963	2.735823	134.4864	25.48086	-1
175	-0.2165031	0.2476095	98.45963	2.737386	134.4364	25.48398	-1
176	-0.2243118	0.2451117	98.52713	2.740511	134.4239	25.47461	-1
177	-0.2266521	0.2423014	98.47089	2.743323	134.4364	25.44492	-1
178	-0.2250843	0.2396473	98.52338	2.744886	134.3802	25.41211	-1
179	-0.2274284	0.2363682	98.47089	2.746136	134.3802	25.39336	-1
180	-0.232111	0.2334017	98.46338	2.749261	134.3239	25.40117	-1
181	-0.2211685	0.2319976	98.49338	2.749886	134.3302	25.41367	-1
182	-0.2242908	0.2287185	98.50088	2.750823	134.3739	25.41523	-1
183	-0.2461643	0.2268458	98.49338	2.753636	134.3927	25.42148	-1
184	-0.2328777	0.2241917	98.54588	2.755511	134.3739	25.42929	-1
185	-0.2430305	0.2210689	98.54963	2.756136	134.3864	25.44336	-1
186	-0.234436	0.2179461	98.55338	2.759261	134.3864	25.44492	-1
187	-0.2438068	0.214042	98.53088	2.759261	134.3802	25.45429	-1
188	-0.2469311	0.2112316	98.48213	2.762386	134.4302	25.45898	-1
189	-0.22505	0.2085776	98.52338	2.763948	134.3802	25.47617	-1
190	-0.2383289	0.2052985	98.48587	2.765198	134.3802	25.49492	-1
191	-0.2234821	0.2028007	98.46713	2.766761	134.4239	25.49805	-1
192	-0.2367611	0.1999904	98.50838	2.768636	134.3739	25.50117	-1
193	-0.2266006	0.1993676	98.50088	2.769261	134.3239	25.49961	-1
194	-0.2219105	0.1965573	98.49338	2.770199	134.2802	25.50117	-1
195	-0.2304993	0.1945283	98.50088	2.771449	134.1802	25.49805	-1
196	-0.2367477	0.1926555	98.50088	2.773324	134.0739	25.51211	-1
197	-0.2226791	0.1906264	98.54963	2.774886	134.0427	25.51211	-1
198	-0.2320538	0.1876599	98.55713	2.775199	134.0114	25.52305	-1
199	-0.2312679	0.1857871	98.46338	2.778011	134.0364	25.53867	-1
200	-0.2289219	0.1839143	98.52713	2.778636	134.0864	25.54648	-1
201	-0.2203236	0.1814165	98.47838	2.779574	134.1239	25.54961	-1
202	-0.2187576	0.1796999	98.52338	2.780824	134.1864	25.55273	-1
203	-0.2164116	0.1776709	98.45213	2.780824	134.1802	25.55586	-1
204	-0.2125034	0.1761106	98.49338	2.782074	134.2802	25.5418	-1
205	-0.1976547	0.174394	98.48587	2.783011	134.3239	25.5418	-1
206	-0.1976509	0.1720525	98.48587	2.783324	134.3739	25.5543	-1
207	-0.2093697	0.1709609	98.49338	2.784886	134.3802	25.55742	-1
208	-0.1984253	0.1694006	98.51964	2.786136	134.4239	25.56211	-1
209	-0.2046757	0.1670591	98.55338	2.786761	134.4864	25.56523	-1
210	-0.1937332	0.1658113	98.54963	2.787074	134.4864	25.5668	-1
211	-0.2007599	0.1628447	98.51588	2.788949	134.4864	25.56055	-1
212	-0.199194	0.161597	98.47462	2.788011	134.5239	25.55742	-1
213	-0.1898193	0.1592554	98.52338	2.792074	134.4802	25.56992	-1
214	-0.1905937	0.1581639	98.47089	2.792387	134.4239	25.5668	-1
215	-0.1859035	0.1569161	98.44838	2.793637	134.3802	25.56836	-1
216	-0.1734009	0.1556683	98.46338	2.793637	134.3677	25.5668	-1
217	-0.1710529	0.1555143	98.50838	2.793949	134.3364	25.5668	-1
218	-0.1702709	0.1534852	98.49712	2.796449	134.3302	25.56367	-1
219	-0.1733913	0.1528624	98.48213	2.795511	134.3302	25.56055	-1
220	-0.1835461	0.1505209	98.49712	2.793949	134.2802	25.5543	-1
221	-0.1710415	0.1495856	98.54588	2.791761	134.2802	25.55117	-1
222	-0.1804123	0.1463065	98.55338	2.791137	134.3364	25.54961	-1
223	-0.1765041	0.1441212	98.46713	2.791761	134.3864	25.53867	-1
224	-0.1733761	0.1419359	98.52338	2.794574	134.3802	25.52773	-1
225	-0.1655598	0.1402194	98.47838	2.797074	134.4177	25.51055	-1
226	-0.1639938	0.1370966	98.49338	2.799887	134.4739	25.49179	-1
227	-0.1616459	0.133505	98.46338	2.801137	134.4114	25.49805	-1
228	-0.160862	0.1306947	98.50463	2.801449	134.4302	25.5043	-1
229	-0.1491413	0.1247593	98.57213	2.804262	134.4364	25.5043	-1
230	-0.1452312	0.1192927	98.49338	2.806762	134.4239	25.50274	-1
231	-0.1600723	0.1127323	98.56088	2.803012	134.4302	25.50586	-1
232	-0.1491318	0.105547	98.55338	2.740511	134.3802	25.50274	-1
233	-0.1569424	9.87E-02	98.54213	2.612071	134.3364	25.49961	-1
234	-0.1577206	9.18E-02	98.54588	2.471444	134.3302	25.48867	-1
235	-0.1577187	8.63E-02	98.52338	2.346755	134.2802	25.48398	-1
236	-0.1553707	8.10E-02	98.47838	2.239566	134.2302	25.48086	-1
237	-0.1475544	7.87E-02	98.51213	2.154252	134.2614	25.47773	-1
238	-0.1498947	7.77E-02	98.46713	2.084876	134.2552	25.48242	-1
239	-0.150671	7.87E-02	98.48213	2.02925	134.2302	25.48242	51
240	-0.1311359	8.37E-02	98.48213	1.986749	134.2364	25.30117	-1
241	-0.1303539	9.10E-02	98.50088	1.957686	140.3615	25.35117	-1
242	-0.128006	9.93E-02	98.48962	1.941436	140.7553	25.44336	-1
243	-0.1311264	0.1110403	98.48962	1.949874	139.0115	25.48867	-1
244	-0.1444054	0.124949	98.55338	1.986437	136.824	25.51055	-1
245	-0.1279964	0.1397952	98.55713	2.04175	134.8239	25.50898	-1
246	-0.1373711	0.1537039	98.55338	2.110814	133.2614	25.49648	-1
247	-0.1358032	0.1701127	98.46338	2.182377	132.1301	25.48398	-1
248	-0.113924	0.1868339	98.52338	2.251441	131.2926	25.45898	-1
249	-0.1295471	0.2026176	98.47838	2.314567	130.7114	25.43086	-1
250	-0.1076698	0.2187138	98.46713	2.37113	130.3114	25.41211	-1
251	-0.122509	0.2338726	98.45588	2.422381	130.0239	25.38867	-1
252	-0.103754	0.2474687	98.50463	2.465194	129.8676	25.37929	-1
253	-0.1029701	0.2612212	98.49712	2.503945	129.6864	25.36523	-1
254	-0.1076565	0.2724736	98.49338	2.53707	129.6051	25.35117	-1
255	-0.1178093	0.2809135	98.49338	2.565508	129.4989	25.33398	-1
256	-0.1029606	0.2893533	98.53838	2.590508	129.4364	25.32461	-1
257	-0.1115494	0.2954494	98.54963	2.611759	129.4113	25.33086	-1
258	-0.1131115	0.2993579	98.46338	2.630821	129.3926	25.32304	-1
259	-0.1131096	0.302954	98.51588	2.648009	129.3363	25.31367	-1
260	-0.1060734	0.3070188	98.44463	2.662697	129.3676	25.31211	-1
261	-0.1068535	0.3087398	98.51213	2.674885	129.3363	25.29961	-1
262	-0.1084118	0.310617	98.46338	2.686135	129.3488	25.30898	-1
263	-0.1130962	0.3109317	98.46713	2.696135	129.3926	25.31211	-1
264	-0.1029358	0.3114027	98.50088	2.705198	129.4051	25.29804	-1
265	-0.103714	0.3110925	98.48962	2.712698	129.3926	25.29804	-1
266	-0.1224613	0.3096884	98.50088	2.719573	129.4489	25.29335	-1
267	-0.115427	0.3082844	98.53462	2.72551	129.4489	25.30585	-1
268	-0.1310463	0.3068804	98.55338	2.732073	129.4176	25.30117	-1
269	-0.1208878	0.3036013	98.54963	2.737386	129.4426	25.29648	-1
270	-0.1380711	0.3003222	98.51964	2.743011	129.4238	25.29335	-1
271	-0.1435394	0.2986057	98.47462	2.747386	129.4551	25.28867	-1
272	-0.1396294	0.2962641	98.51588	2.752386	129.4426	25.29023	-1
273	-0.1435337	0.29236	98.48213	2.756136	129.3864	25.29804	-1
274	-0.1482182	0.290331	98.44087	2.760199	129.3426	25.29179	-1
275	-0.1536827	0.2876769	98.45963	2.763324	129.2614	25.29492	-1
276	-0.1450882	0.2864291	98.49338	2.766448	129.2614	25.28242	-1
277	-0.1505508	0.2834626	98.50088	2.770511	129.1801	25.28554	-1
278	-0.1591415	0.2820585	98.49712	2.772074	129.1989	25.30273	-1
279	-0.1755447	0.2794045	98.54963	2.773324	129.2051	25.28867	-1
280	-0.1700764	0.2769067	98.53462	2.777074	129.1488	25.28867	-1
281	-0.1864777	0.2745651	98.53838	2.779886	129.1989	25.28242	-1
282	-0.1981907	0.2701923	98.47089	2.783011	129.2051	25.29023	-1
283	-0.202877	0.2676945	98.50838	2.783949	129.2488	25.28867	-1
284	-0.1958447	0.2664467	98.48213	2.786449	129.2426	25.28711	-1
285	-0.1989651	0.2645739	98.51588	2.787386	129.2926	25.28398	-1
286	-0.2005234	0.2609823	98.47462	2.789261	129.2863	25.28242	-1
287	-0.2052078	0.2603595	98.45213	2.792074	129.2926	25.27304	-1
288	-0.1989555	0.2581742	98.56837	2.792387	129.3426	25.28242	-1
289	-0.202858	0.2555202	98.50088	2.794887	129.3426	25.28398	-1
290	-0.2216053	0.2539599	98.56837	2.795824	129.3426	25.27773	-1
291	-0.216135	0.2511496	98.53838	2.797074	129.3488	25.27617	-1
292	-0.2309742	0.2497455	98.54588	2.798637	129.3301	25.26367	-1
293	-0.2200317	0.2458414	98.52713	2.801137	129.3551	25.26523	-1
294	-0.237999	0.2436561	98.50088	2.802074	129.3051	25.28242	-1
295	-0.2419052	0.2402208	98.47462	2.802074	129.2488	25.2746	-1
296	-0.2379932	0.2388168	98.51964	2.804887	129.1926	25.26992	-1
297	-0.247366	0.236944	98.47089	2.806449	129.1739	25.25898	-1
298	-0.2434559	0.2335087	98.47838	2.806449	129.0676	25.25742	-1
299	-0.2348595	0.2328859	98.46713	2.807074	129.0488	25.26679	-1
300	-0.2371979	0.2305443	98.47838	2.808949	129.0488	25.26054	-1
301	-0.2379761	0.2288278	98.49338	2.809574	129.0426	25.25898	-1
302	-0.2489128	0.2267987	98.49338	2.810199	129.1051	25.25898	-1
303	-0.2598457	0.2253947	98.47838	2.812074	129.0988	25.25429	-1
304	-0.2520313	0.2239906	98.53838	2.811762	129.1551	25.25898	-1
305	-0.261404	0.2227429	98.55338	2.813324	129.1426	25.26992	-1
306	-0.2645264	0.2197763	98.47838	2.815512	129.1426	25.26679	-1
307	-0.2660866	0.218841	98.51588	2.814887	129.1426	25.26211	-1
308	-0.2629566	0.2175932	98.47089	2.816137	129.1989	25.25898	-1
309	-0.2465477	0.2149392	98.45213	2.816762	129.1801	25.25585	-1
310	-0.2668571	0.2149414	98.45213	2.818012	129.1863	25.26211	-1
311	-0.2496643	0.2135374	98.46338	2.818012	129.1926	25.26523	-1
312	-0.2512245	0.2135396	98.49338	2.818637	129.1989	25.26054	-1
313	-0.2574692	0.2124481	98.49338	2.819262	129.1363	25.25585	-1
314	-0.2676258	0.211669	98.48962	2.820512	129.1051	25.25742	-1
315	-0.2590294	0.2112025	98.54213	2.820199	129.0488	25.25273	-1
316	-0.2691841	0.2099547	98.54213	2.821137	129.0051	25.26211	-1
317	-0.278553	0.2074569	98.54963	2.8227	129.0051	25.25898	-1
318	-0.2691784	0.2062091	98.48962	2.823637	128.9926	25.24492	-1
319	-0.2629223	0.2055863	98.44838	2.824262	128.9551	25.24804	-1
320	-0.2629185	0.2044948	98.50838	2.825512	128.9676	25.24492	-1
321	-0.2613544	0.202622	98.44838	2.825512	128.9551	25.25117	-1
322	-0.2621307	0.2021555	98.45588	2.826137	128.9926	25.24804	-1
323	-0.2519703	0.2021577	98.49338	2.827387	129.0488	25.24961	-1
324	-0.2511864	0.2010662	98.48213	2.827387	129.0926	25.24179	-1
325	-0.2668114	0.1996621	98.47462	2.827699	129.1363	25.2371	-1
326	-0.257431	0.1991956	98.49712	2.828637	129.1676	25.24023	-1
327	-0.2675858	0.1974791	98.48962	2.828949	129.1488	25.25742	-1
328	-0.2550812	0.1957625	98.56088	2.828949	129.1488	25.24961	-1
329	-0.2652359	0.1938897	98.53838	2.830825	129.1426	25.24335	-1
330	-0.2667942	0.1926419	98.45588	2.831137	129.1989	25.23554	-1
331	-0.2667904	0.1923317	98.52338	2.831137	129.1989	25.23554	-1
332	-0.2581921	0.1912401	98.46713	2.831762	129.2363	25.24804	-1
333	-0.2597523	0.1898361	98.45588	2.832075	129.2426	25.23554	-1
334	-0.255064	0.1890571	98.44838	2.8327	129.2426	25.2371	-1
335	-0.2464676	0.1887468	98.48213	2.83395	129.1989	25.22773	-1
336	-0.2425575	0.1870302	98.49712	2.833325	129.1301	25.22304	-1
337	-0.2441177	0.1862512	98.49712	2.833325	129.1426	25.23554	-1
338	-0.2573929	0.1854722	98.49338	2.8352	129.1176	25.23398	-1
339	-0.2448902	0.1851619	98.54213	2.83395	129.0926	25.23085	-1
340	-0.2550449	0.1829766	98.54963	2.830512	129.1051	25.22304	-1
341	-0.2558231	0.1818851	98.47462	2.825512	129.0988	25.21992	-1
342	-0.2534752	0.1793873	98.49712	2.822387	129.1551	25.21835	-1
343	-0.2464409	0.1793895	98.46338	2.817387	129.1926	25.23085	-1
344	-0.2448769	0.1781417	98.51588	2.814574	129.1863	25.22304	-1
345	-0.2472172	0.1765814	98.46713	2.812074	129.2426	25.21523	-1
346	-0.2448692	0.1754899	98.45588	2.811137	129.2363	25.2121	-1
347	-0.2308025	0.1753359	98.55713	2.808637	129.2988	25.21367	-1
348	-0.2300186	0.1748693	98.48962	2.808012	129.2551	25.21367	-1
349	-0.2432976	0.1725278	98.55338	2.808012	129.2926	25.21835	-1
350	-0.2339191	0.1726862	98.51213	2.807387	129.2801	25.20273	-1
351	-0.2409477	0.1709697	98.53462	2.806762	129.2926	25.20898	-1
352	-0.2323494	0.1689406	98.53838	2.805824	129.2988	25.20429	-1
353	-0.239378	0.1684741	98.51588	2.806449	129.2301	25.21367	-1
354	-0.2417202	0.1669138	98.46713	2.804262	129.1863	25.21679	-1
355	-0.2378101	0.165666	98.50838	2.804574	129.1113	25.20898	-1
356	-0.2315578	0.1645745	98.47462	2.802699	129.0551	25.20742	-1
357	-0.231554	0.163483	98.46338	2.803012	129.0051	25.20898	-1
358	-0.2323303	0.1623915	98.45963	2.802074	128.9488	25.1996	-1
359	-0.2276421	0.1636437	98.50463	2.802387	128.9238	25.20429	66
