Seconds	O2	CO2	BP	WVP	FlowRate	Temperature	Marker
162	-0.1071835	0.3162201	98.36588	2.652384	137.9927	25.5418	-1
163	-0.1212502	0.3205951	98.27588	2.65676	138.0427	25.53711	-1
164	-0.1337566	0.3232515	98.35838	2.660197	138.0802	25.5418	-1
165	-0.143919	0.3251265	98.28712	2.663947	138.0865	25.5418	-1
166	-0.1478329	0.3290328	98.33963	2.667697	138.1302	25.53867	-1
167	-0.1572132	0.3295016	98.34337	2.671135	138.1302	25.54336	-1
168	-0.1767521	0.3301266	98.32088	2.673322	138.0802	25.5418	-1
169	-0.2001934	0.3313767	98.25337	2.678322	138.0865	25.54961	-1
170	-0.2009811	0.3310642	98.30962	2.680197	138.0865	25.54492	-1
171	-0.2220821	0.3285642	98.27213	2.68301	138.0302	25.5418	-1
172	-0.2338066	0.3282517	98.30962	2.687072	137.9927	25.54024	-1
173	-0.2416248	0.3279392	98.25337	2.689885	137.949	25.53867	-1
174	-0.2439747	0.3255954	98.25337	2.69176	137.9365	25.5418	-1
175	-0.252573	0.3227829	98.29837	2.693635	137.8927	25.53555	-1
176	-0.2596111	0.3196578	98.28712	2.69676	137.8927	25.53555	-1
177	-0.2650833	0.3177828	98.29088	2.698635	137.8427	25.53555	-1
178	-0.2580585	0.3145015	98.33963	2.70051	137.8302	25.54024	-1
179	-0.2635326	0.3127828	98.33963	2.703635	137.899	25.53711	-1
180	-0.2838516	0.309189	98.27213	2.705198	137.9427	25.53398	-1
181	-0.2760448	0.307314	98.31713	2.706448	137.9865	25.53867	-1
182	-0.2901134	0.3049702	98.26463	2.708323	137.9927	25.54024	-1
183	-0.2932453	0.3016889	98.30588	2.710823	138.0552	25.53711	-1
184	-0.2916908	0.2993452	98.24962	2.71301	138.049	25.53867	-1
185	-0.2940388	0.2966889	98.24588	2.71426	138.049	25.5418	-1
186	-0.2776375	0.2924701	98.25713	2.716448	138.0802	25.53086	-1
187	-0.2893639	0.2890325	98.28337	2.717385	138.0927	25.54492	-1
188	-0.2729607	0.2857513	98.29837	2.718948	138.099	25.53867	-1
189	-0.2721882	0.2835637	98.27963	2.721448	138.0865	25.53555	-1
190	-0.2721939	0.2795012	98.35088	2.722385	138.0365	25.54024	-1
191	-0.2682915	0.2755949	98.33588	2.72426	137.9865	25.53398	-1
192	-0.2745476	0.2741886	98.31338	2.725823	137.9927	25.53711	-1
193	-0.2815838	0.2712198	98.26838	2.72676	137.9365	25.5418	-1
194	-0.2737751	0.2684073	98.30962	2.728636	137.899	25.53398	-1
195	-0.2753429	0.2654386	98.25713	2.729886	137.8365	25.53398	-1
196	-0.2737865	0.2616885	98.25337	2.730823	137.849	25.53711	-1
197	-0.2651997	0.2585635	98.26087	2.732386	137.8365	25.54024	-1
198	-0.2644253	0.2549697	98.26087	2.733636	137.8552	25.53555	-1
199	-0.2620869	0.2505947	98.27963	2.735511	137.8427	25.53398	-1
200	-0.2589684	0.2495009	98.29088	2.737073	137.9115	25.53242	-1
201	-0.2535038	0.2463759	98.26087	2.738323	137.9427	25.53711	-1
202	-0.2402267	0.2446571	98.35462	2.738636	137.999	25.53242	-1
203	-0.2402325	0.2412196	98.33963	2.740198	138.0177	25.53242	-1
204	-0.2488346	0.2398133	98.32838	2.740823	137.9927	25.53242	-1
205	-0.2363396	0.2373133	98.30962	2.742073	137.9365	25.53242	-1
206	-0.2441578	0.2337195	98.26838	2.743636	137.9302	25.53867	-1
207	-0.2441635	0.230907	98.30962	2.744261	137.9365	25.53086	-1
208	-0.2402611	0.227782	98.26463	2.745198	137.949	25.52617	-1
209	-0.2379246	0.2245007	98.25713	2.746448	137.9365	25.53086	-1
210	-0.2277737	0.2207506	98.25337	2.748011	137.8927	25.53086	-1
211	-0.2262154	0.2182506	98.29462	2.748323	137.849	25.52773	-1
212	-0.2223167	0.2149693	98.29462	2.750198	137.849	25.5168	-1
213	-0.2066975	0.212313	98.27588	2.751136	137.7927	25.52773	-1
214	-0.203577	0.2080942	98.33212	2.752073	137.749	25.52461	-1
215	-0.2168655	0.2057505	98.34337	2.752698	137.7427	25.52148	-1
216	-0.2067146	0.205438	98.30962	2.752698	137.7115	25.52148	-1
217	-0.2121906	0.2016879	98.26463	2.754261	137.699	25.51836	-1
218	-0.1973515	0.1988754	98.30588	2.755198	137.699	25.51836	-1
219	-0.2059498	0.1965316	98.28337	2.755511	137.749	25.51523	-1
220	-0.2043934	0.1941879	98.25337	2.756761	137.7865	25.52148	-1
221	-0.1958046	0.1913753	98.26087	2.758011	137.849	25.52461	-1
222	-0.191906	0.187469	98.26087	2.757386	137.8865	25.5293	-1
223	-0.1919117	0.1851253	98.34337	2.755823	137.8865	25.52773	-1
224	-0.1872292	0.181844	98.29088	2.753948	137.8552	25.52617	-1
225	-0.1731739	0.179344	98.34337	2.754261	137.9427	25.53086	-1
226	-0.1700554	0.177469	98.33963	2.756449	137.9365	25.52305	-1
227	-0.1755276	0.1752815	98.33588	2.757699	137.9365	25.52617	-1
228	-0.1833439	0.1743439	98.26838	2.760199	137.9427	25.52773	-1
229	-0.1685066	0.1715314	98.30588	2.761761	137.9552	25.52461	-1
230	-0.1771069	0.1693439	98.26463	2.764886	137.9365	25.52617	-1
231	-0.1763306	0.1663751	98.25337	2.768011	137.8927	25.52148	-1
232	-0.1755562	0.1648126	98.25337	2.770824	137.8865	25.51836	-1
233	-0.1661854	0.1620001	98.25713	2.769574	137.8427	25.52148	-1
234	-0.1622849	0.158875	98.29088	2.712698	137.7802	25.52305	-1
235	-0.1622906	0.157625	98.28337	2.600821	137.7865	25.52305	-1
236	-0.1622963	0.1548125	98.30212	2.497382	137.799	25.52148	-1
237	-0.1443329	0.1537188	98.28337	2.420193	137.7427	25.52305	-1
238	-0.1451206	0.1502812	98.33588	2.368318	137.7865	25.52461	-1
239	-0.154501	0.1480937	98.33212	2.34238	137.7865	25.52461	51
240	-0.143568	0.1466875	98.31338	2.34238	137.849	25.38086	-1
241	-0.1513901	0.1432499	98.26087	2.36113	146.8741	25.43398	-1
242	-0.1506138	0.1407499	98.31338	2.38863	145.7054	25.5043	-1
243	-0.1474934	0.1362186	98.27213	2.421443	142.6428	25.55898	-1
244	-0.1467171	0.1318436	98.25713	2.454569	139.624	25.60117	-1
245	-0.1232853	0.1266872	98.25337	2.486132	137.0615	25.60586	-1
246	-0.1334496	0.1191871	98.29088	2.515507	135.0739	25.59023	-1
247	-0.1147022	0.1135621	98.29462	2.54332	133.6427	25.5668	-1
248	-0.11549	0.106687	98.29462	2.56582	132.5989	25.53867	-1
249	-0.1115894	0.1009057	98.32838	2.586446	131.9114	25.5293	-1
250	-0.109251	9.57E-02	98.32088	2.603946	131.3801	25.50274	-1
251	-0.1131649	9.07E-02	98.32088	2.621446	131.0426	25.47617	-1
252	-0.1162949	8.97E-02	98.25337	2.635197	130.7551	25.46367	-1
253	-0.1053619	8.79E-02	98.30212	2.648322	130.6051	25.46211	-1
254	-0.1163063	8.68E-02	98.26087	2.65926	130.4114	25.4418	-1
255	-0.1131859	8.89E-02	98.24962	2.669885	130.3489	25.43711	-1
256	-0.1116295	9.34E-02	98.24213	2.677697	130.3051	25.42148	-1
257	-0.1046028	9.81E-02	98.26463	2.686447	130.2989	25.42148	-1
258	-0.1014862	0.1035621	98.29088	2.69301	130.2739	25.41992	-1
259	-0.1014919	0.1113747	98.29088	2.701135	130.2926	25.41055	-1
260	-0.1014977	0.1202811	98.29088	2.704573	130.2739	25.41211	-1
261	-9.13E-02	0.1279375	98.34337	2.708635	130.3551	25.40117	-1
262	-8.98E-02	0.1384064	98.34337	2.714573	130.3614	25.40742	-1
263	-0.1077633	0.1474691	98.33963	2.71926	130.3926	25.39961	-1
264	-1.00E-01	0.1571568	98.29462	2.723635	130.3864	25.40117	-1
265	-0.111681	0.1637194	98.26838	2.72676	130.4051	25.39492	-1
266	-0.1054363	0.1724695	98.31338	2.730198	130.4114	25.39023	-1
267	-0.1195049	0.1796571	98.26463	2.733636	130.3801	25.39961	-1
268	-0.1124802	0.1848135	98.26087	2.736761	130.4426	25.39648	-1
269	-0.1163902	0.1895011	98.28712	2.739261	130.4551	25.39336	-1
270	-0.1195221	0.1924699	98.29088	2.741761	130.4426	25.38867	-1
271	-0.1210918	0.1965325	98.28337	2.745511	130.3926	25.39648	-1
272	-0.1148453	0.1990325	98.27588	2.746448	130.3239	25.40273	-1
273	-0.1171951	0.2007513	98.33212	2.748323	130.3051	25.39804	-1
274	-0.1289196	0.2027826	98.33963	2.749573	130.2551	25.38398	-1
275	-0.1273632	0.2043452	98.33963	2.752073	130.2489	25.39179	-1
276	-0.1422119	0.2051264	98.26838	2.755511	130.2114	25.39648	-1
277	-0.1320629	0.2048139	98.30212	2.756449	130.1676	25.39961	-1
278	-0.1461315	0.2043452	98.26463	2.758011	130.2114	25.38867	-1
279	-0.1508255	0.2027827	98.24213	2.760199	130.2051	25.37929	-1
280	-0.1539536	0.2012202	98.26087	2.760823	130.2551	25.38242	-1
281	-0.1453648	0.1993452	98.29088	2.763011	130.2926	25.39492	-1
282	-0.1500587	0.1966889	98.35462	2.765198	130.2926	25.39492	-1
283	-0.1469383	0.1951264	98.27963	2.765511	130.2989	25.38867	-1
284	-0.1477261	0.1920013	98.33588	2.766761	130.2926	25.38554	-1
285	-0.1391392	0.1901263	98.33212	2.767699	130.3426	25.38867	-1
286	-0.1414871	0.1884076	98.33212	2.768949	130.3614	25.39492	-1
287	-0.1524334	0.1880951	98.33588	2.770511	130.3489	25.38711	-1
288	-0.1407204	0.1862201	98.30588	2.771761	130.3489	25.38554	-1
289	-0.1516628	0.1838763	98.26087	2.773636	130.3739	25.38398	-1
290	-0.14151	0.1809075	98.30962	2.774261	130.3676	25.38711	-1
291	-0.1524563	0.17872	98.25713	2.774886	130.2926	25.38242	-1
292	-0.1540222	0.176845	98.25337	2.776136	130.2426	25.38398	-1
293	-0.1438694	0.1745012	98.29088	2.776761	130.2051	25.37773	-1
294	-0.1446571	0.1715325	98.28712	2.777699	130.1551	25.38242	-1
295	-0.1423187	0.1701262	98.29088	2.779574	130.1489	25.38711	-1
296	-0.1298256	0.1668449	98.29088	2.779886	130.1739	25.38398	-1
297	-0.1267052	0.1663762	98.34712	2.780511	130.1301	25.38711	-1
298	-0.143898	0.1634074	98.33588	2.781761	130.0989	25.38554	-1
299	-0.1298447	0.1627824	98.32088	2.782386	130.2176	25.38554	-1
300	-0.1376629	0.1618449	98.26087	2.782386	130.1989	25.39336	-1
301	-0.127512	0.1595011	98.29837	2.783636	130.2864	25.38711	-1
302	-0.1345482	0.1585636	98.25713	2.785511	130.2926	25.38242	-1
303	-0.1361179	0.1559073	98.24962	2.786136	130.3239	25.37929	-1
304	-0.1111221	0.1546573	98.28337	2.787074	130.2926	25.38242	-1
305	-0.1251888	0.1523136	98.27963	2.788011	130.3114	25.38554	-1
306	-0.1095695	0.1507511	98.26838	2.788324	130.3051	25.38398	-1
307	-0.1228561	0.1495011	98.29088	2.788011	130.2989	25.38242	-1
308	-0.1080189	0.1471573	98.27963	2.788949	130.3676	25.37929	-1
309	-0.1088066	0.1459073	98.33963	2.789574	130.3426	25.38711	-1
310	-0.1142788	0.1437198	98.33963	2.789574	130.3551	25.39179	-1
311	-0.1213188	0.1437198	98.25337	2.790824	130.3051	25.38554	-1
312	-0.1142902	0.1423135	98.30588	2.792699	130.2739	25.38086	-1
313	-0.1182041	0.1405948	98.24962	2.792074	130.2051	25.38398	-1
314	-0.1228981	0.1399698	98.30212	2.793949	130.2114	25.38554	-1
315	-0.1182156	0.1384073	98.24962	2.794574	130.1614	25.38242	-1
316	-0.1119709	0.1368448	98.24588	2.795199	130.1426	25.38398	-1
317	-0.1111965	0.133876	98.29088	2.795824	130.0989	25.38086	-1
318	-0.1072941	0.1321572	98.28337	2.796449	130.1114	25.37929	-1
319	-0.1041756	0.1316885	98.27963	2.796449	130.1051	25.38086	-1
320	-9.32E-02	0.1309072	98.33588	2.796762	130.1614	25.38554	-1
321	-9.25E-02	0.1298135	98.34337	2.797074	130.2051	25.38242	-1
322	-0.1049728	0.1287197	98.26087	2.797699	130.2051	25.36992	-1
323	-9.56E-02	0.1290323	98.30212	2.798324	130.2489	25.38711	-1
324	-0.1065483	0.1268447	98.26838	2.798637	130.2551	25.38867	-1
325	-9.17E-02	0.125751	98.31338	2.799574	130.3114	25.38398	-1
326	-0.1026497	0.1235635	98.26087	2.800199	130.3114	25.38086	-1
327	-0.1018772	0.1229385	98.24962	2.801137	130.2989	25.38086	-1
328	-9.64E-02	0.1216885	98.28337	2.802074	130.3551	25.38398	-1
329	-9.49E-02	0.118876	98.29462	2.801762	130.3551	25.38242	-1
330	-9.88E-02	0.1173134	98.28337	2.802699	130.3426	25.38398	-1
331	-0.0933075	0.117001	98.28337	2.803324	130.3051	25.38711	-1
332	-8.00E-02	0.1152822	98.28712	2.803324	130.2551	25.37773	-1
333	-7.93E-02	0.1141884	98.34337	2.803637	130.1989	25.38554	-1
334	-8.24E-02	0.1140322	98.34337	2.804574	130.2239	25.40117	-1
335	-9.57E-02	0.1120009	98.26463	2.805199	130.1676	25.38242	-1
336	-8.16E-02	0.1113759	98.31338	2.805512	130.1114	25.38242	-1
337	-9.33E-02	0.1099697	98.26838	2.806762	130.1114	25.37773	-1
338	-9.10E-02	0.1085634	98.24213	2.807074	130.1239	25.39023	-1
339	-9.18E-02	0.1070009	98.24962	2.807387	130.1051	25.38086	-1
340	-8.32E-02	0.1043446	98.25713	2.807699	130.1551	25.38242	-1
341	-8.32E-02	0.1038759	98.35838	2.807699	130.1489	25.38554	-1
342	-8.24E-02	0.1023134	98.29462	2.806449	130.1551	25.38242	-1
343	-8.24E-02	0.1004384	98.35088	2.804574	130.1926	25.39023	-1
344	-6.84E-02	9.95E-02	98.34337	2.801449	130.1551	25.38398	-1
345	-7.31E-02	0.0988759	98.32463	2.799887	130.1614	25.38398	-1
346	-8.25E-02	9.64E-02	98.26463	2.802074	130.1551	25.38242	-1
347	-7.31E-02	9.81E-02	98.30212	2.803637	130.1489	25.37929	-1
348	-8.17E-02	9.70E-02	98.26838	2.806762	130.1551	25.39492	-1
349	-0.0715332	9.56E-02	98.30212	2.808949	130.1926	25.38711	-1
350	-8.09E-02	9.42E-02	98.26087	2.810824	130.1489	25.38554	-1
351	-8.01E-02	9.31E-02	98.25713	2.813324	130.0989	25.38086	-1
352	-7.16E-02	9.14E-02	98.23463	2.814262	130.0551	25.39023	-1
353	-7.00E-02	8.98E-02	98.29088	2.812074	130.0676	25.38867	-1
354	-7.16E-02	8.79E-02	98.26087	2.781761	130.0051	25.38867	-1
355	-7.00E-02	8.78E-02	98.26463	2.712698	129.9551	25.38554	-1
356	-5.75E-02	8.42E-02	98.27963	2.623634	129.9551	25.37773	-1
