Seconds	O2	CO2	BP	WVP	FlowRate	Temperature	Marker
136	8.20E-05	1.59E-03	98.53088	2.248003	135.3489	25.71836	-1
137	-3.04E-03	4.09E-03	98.51213	2.287066	135.3052	25.71524	-1
138	8.64E-04	4.72E-03	98.48962	2.320192	135.2177	25.71524	-1
139	1.65E-03	7.38E-03	98.53088	2.350817	135.2614	25.70899	-1
140	-6.95E-03	7.53E-03	98.52713	2.37738	135.2677	25.70274	-1
141	7.90E-03	9.25E-03	98.53462	2.401443	135.2552	25.69805	-1
142	-6.95E-03	1.32E-02	98.54213	2.422381	135.2552	25.7043	-1
143	4.77E-03	0.0165937	98.59088	2.441756	135.3052	25.70586	-1
144	-6.16E-03	1.92E-02	98.57588	2.457694	135.3552	25.70586	-1
145	-6.16E-03	2.44E-02	98.51213	2.474569	135.4052	25.70118	-1
146	-6.16E-03	3.07E-02	98.54213	2.488319	135.4489	25.71524	-1
147	8.68E-04	3.91E-02	98.49712	2.499882	135.5052	25.71055	-1
148	8.58E-05	4.93E-02	98.50088	2.513632	135.4989	25.71211	-1
149	-6.92E-04	6.28E-02	98.51964	2.525507	135.5552	25.70274	-1
150	8.68E-04	7.46E-02	98.50463	2.535508	135.5927	25.70586	-1
151	1.18E-02	9.00E-02	98.60963	2.544258	135.5864	25.70118	-1
152	0.0125885	0.1048756	98.54588	2.553008	135.6489	25.7043	-1
153	-4.60E-03	0.1240946	98.59088	2.561445	135.6552	25.70274	-1
154	5.56E-03	0.1433136	98.53838	2.568008	135.5989	25.69805	-1
155	-6.16E-03	0.1625325	98.60213	2.575821	135.5552	25.7043	-1
156	2.43E-03	0.181439	98.58713	2.583008	135.5427	25.7043	-1
157	-4.60E-03	0.2020642	98.54213	2.589883	135.5052	25.69961	-1
158	-7.72E-03	0.2220645	98.50463	2.595821	135.4614	25.69805	-1
159	-1.47E-03	0.2442522	98.55713	2.600508	135.4614	25.69649	-1
160	-6.89E-04	0.2640962	98.51213	2.606446	135.4614	25.69492	-1
161	-1.47E-03	0.2834714	98.50088	2.611759	135.4427	25.6918	-1
162	6.34E-03	0.3037842	98.50838	2.616134	135.4614	25.69024	-1
163	4.78E-03	0.3190968	98.53088	2.620196	135.4989	25.69024	-1
164	1.66E-03	0.336597	98.51213	2.625196	135.5989	25.69024	-1
165	-5.37E-03	0.3517534	98.53088	2.629884	135.5989	25.69492	-1
166	-1.71E-02	0.3655035	98.53838	2.633947	135.6052	25.6918	-1
167	-1.71E-02	0.3770662	98.59838	2.637697	135.6552	25.68867	-1
168	-2.88E-02	0.3878475	98.56837	2.641134	135.6552	25.69336	-1
169	-3.82E-02	0.3986289	98.51964	2.643947	135.7052	25.69649	-1
170	-0.0436554	0.4073789	98.56464	2.648009	135.7427	25.69336	-1
171	-0.0436573	0.4145665	98.51588	2.651759	135.7552	25.6918	-1
172	-4.05E-02	0.421754	98.51213	2.655197	135.7865	25.68867	-1
173	-6.32E-02	0.429879	98.50088	2.657697	135.799	25.69492	-1
174	-0.0600605	0.4337853	98.54588	2.661759	135.6989	25.69492	-1
175	-8.04E-02	0.4376915	98.54213	2.665509	135.5989	25.6918	-1
176	-8.90E-02	0.4400352	98.53462	2.667385	135.4927	25.68086	-1
177	-0.1217804	0.4434727	98.51964	2.669572	135.4052	25.68867	-1
178	-0.1241245	0.4445664	98.59088	2.67301	135.4052	25.6918	-1
179	-0.1499062	0.4445663	98.59838	2.675197	135.3927	25.68867	-1
180	-0.1545925	0.44441	98.55713	2.678947	135.4052	25.69024	-1
181	-0.1827183	0.4434724	98.55713	2.680822	135.3927	25.6918	-1
182	-0.2022495	0.4426911	98.50463	2.68176	135.4552	25.68867	-1
183	-0.2108421	0.4409722	98.54213	2.683635	135.549	25.68555	-1
184	-0.2288132	0.4405034	98.51964	2.686135	135.5927	25.68399	-1
185	-0.2444363	0.4387845	98.50088	2.688947	135.6115	25.68242	-1
186	-0.2624054	0.4356594	98.54588	2.691135	135.6552	25.68711	-1
187	-0.2694378	0.4326905	98.53838	2.693322	135.6427	25.68399	-1
188	-0.2834988	0.4303467	98.54588	2.69551	135.6489	25.69024	-1
189	-0.304594	0.4261278	98.57964	2.697073	135.6489	25.68711	-1
190	-0.3311539	0.4214402	98.54963	2.698635	135.6427	25.69024	-1
191	-0.332716	0.4187838	98.57213	2.700198	135.7052	25.68867	-1
192	-0.3592796	0.4151899	98.54963	2.702073	135.6989	25.69336	-1
193	-0.3694382	0.412221	98.51588	2.703323	135.6489	25.69492	-1
194	-0.3717804	0.4067521	98.54963	2.706135	135.5552	25.7043	-1
195	-0.380373	0.4015957	98.51964	2.707073	135.5052	25.72461	-1
196	-0.3905277	0.3995644	98.50463	2.709573	135.4552	25.72774	-1
197	-0.395998	0.3939392	98.49712	2.71176	135.4427	25.72305	-1
198	-0.4006844	0.388314	98.55338	2.712073	135.3989	25.7293	-1
199	-0.3975582	0.3830014	98.54213	2.714573	135.3927	25.73868	-1
200	-0.4045906	0.3781575	98.52713	2.714885	135.4489	25.74024	-1
201	-0.4186516	0.3722198	98.54213	2.716448	135.4552	25.74024	-1
202	-0.4124012	0.3665947	98.59838	2.718635	135.524	25.74336	-1
203	-0.4233398	0.3590945	98.59463	2.71926	135.6052	25.7418	-1
204	-0.4233398	0.3545631	98.52713	2.72051	135.674	25.73711	-1
205	-0.424902	0.3484692	98.55338	2.722698	135.7052	25.72774	-1
206	-0.4131832	0.3420627	98.51588	2.724573	135.6927	25.72305	-1
207	-0.4131813	0.3361251	98.49712	2.72551	135.7427	25.7168	-1
208	-0.4116192	0.3314374	98.51213	2.727386	135.8114	25.70899	-1
209	-0.4077129	0.3278436	98.50463	2.728323	135.8427	25.69492	-1
210	-0.4069309	0.3223746	98.60963	2.730198	135.8427	25.67617	-1
211	-0.3881817	0.3165933	98.54213	2.731761	135.799	25.65742	-1
212	-0.3991165	0.3108118	98.60213	2.731761	135.8302	25.6418	-1
213	-0.3881798	0.3065929	98.52338	2.733636	135.7865	25.62305	-1
214	-0.3920841	0.3019053	98.57964	2.733636	135.7052	25.60742	-1
215	-0.376461	0.2956551	98.60588	2.735823	135.5864	25.59805	-1
216	-0.3811474	0.2909675	98.55338	2.736448	135.5177	25.59805	-1
217	-0.3803654	0.2867486	98.49338	2.738011	135.4552	25.60117	-1
218	-0.3717709	0.2836235	98.55713	2.738948	135.4114	25.59961	-1
219	-0.3631763	0.2784671	98.51588	2.740511	135.3927	25.60117	-1
220	-0.3592701	0.2740919	98.50088	2.740823	135.3927	25.60273	-1
221	-0.3538017	0.2723731	98.50088	2.743323	135.3489	25.60586	-1
222	-0.3491154	0.2690917	98.53088	2.743323	135.4052	25.61367	-1
223	-0.3311443	0.2648728	98.53462	2.742073	135.5052	25.60899	-1
224	-0.3350487	0.263154	98.53838	2.742073	135.549	25.60899	-1
225	-0.3366127	0.2590913	98.54588	2.743011	135.6052	25.60899	-1
226	-0.3233299	0.2536224	98.59088	2.746448	135.6489	25.60899	-1
227	-0.3280182	0.250966	98.57964	2.750823	135.6615	25.61367	-1
228	-0.3155174	0.2473722	98.51964	2.754261	135.6552	25.60899	-1
229	-0.3209839	0.2433095	98.56837	2.758323	135.7115	25.60742	-1
230	-0.3139534	0.2389344	98.51213	2.760199	135.6489	25.6043	-1
231	-0.2889538	0.2334655	98.54213	2.763948	135.6927	25.6168	-1
232	-0.3022346	0.2309654	98.51213	2.765824	135.6864	25.61055	-1
233	-0.2873917	0.2273715	98.51964	2.768636	135.6927	25.61211	-1
234	-0.2787952	0.2222151	98.54588	2.753323	135.6489	25.61523	-1
235	-0.2717628	0.2183087	98.53088	2.653322	135.5552	25.61992	-1
236	-0.2850456	0.2117461	98.53838	2.519882	135.474	25.6168	-1
237	-0.2709808	0.2070584	98.57588	2.400506	135.4802	25.61523	-1
238	-0.2764511	0.2009645	98.59463	2.302691	135.3989	25.61836	-1
239	-0.2647324	0.1919018	98.59088	2.22769	135.4052	25.62305	51
240	-0.2709789	0.1848703	98.54963	2.170815	135.3989	25.48867	-1
241	-0.2670746	0.1761201	98.50463	2.128626	141.6678	25.5418	-1
242	-0.2522297	0.1661199	98.53462	2.096751	137.9927	25.61992	-1
243	-0.2530098	0.1564322	98.50463	2.072688	132.6239	25.67305	-1
244	-0.2467613	0.148307	98.50088	2.056438	127.9738	25.69649	-1
245	-0.2358227	0.1375255	98.53462	2.053625	124.5675	25.71367	-1
246	-0.22332	0.128619	98.53462	2.066751	121.9425	25.69492	-1
247	-0.2209759	0.1204939	98.52713	2.100501	120.1112	25.66211	-1
248	-0.2225399	0.1137749	98.54588	2.149564	118.8362	25.6418	-1
249	-0.2272282	0.1081498	98.52713	2.204565	117.9237	25.62461	-1
250	-0.2116013	0.1034621	98.59463	2.259253	117.2799	25.60586	-1
251	-0.2147255	0.1018995	98.54213	2.314254	116.8612	25.58555	-1
252	-0.2123814	0.1031495	98.51588	2.363005	116.4924	25.56992	-1
253	-0.206913	0.1059619	98.54588	2.407068	116.2611	25.55742	-1
254	-0.1920681	0.1097119	98.52338	2.447069	116.0299	25.55273	-1
255	-0.1873817	0.1153369	98.49338	2.480819	115.8174	25.54024	-1
256	-0.1834736	0.124087	98.48962	2.511132	115.6736	25.52617	-1
257	-0.1764412	0.1308058	98.53462	2.537695	115.5861	25.52148	-1
258	-0.157692	0.1398683	98.53462	2.559571	115.4861	25.51523	-1
259	-0.1506615	0.1468996	98.52713	2.579571	115.4299	25.52148	-1
260	-0.1655045	0.1545559	98.51964	2.597383	115.3861	25.51367	-1
261	-0.1490974	0.163306	98.59088	2.612071	115.3424	25.50742	-1
262	-0.1600323	0.168931	98.57964	2.624571	115.3049	25.50586	-1
263	-0.1545639	0.1756498	98.51588	2.638009	115.3799	25.51211	-1
264	-0.1498775	0.182056	98.55713	2.648009	115.3924	25.51367	-1
265	-0.1467514	0.1872123	98.51588	2.656447	115.4486	25.50742	-1
266	-0.138937	0.1918998	98.54963	2.666759	115.4299	25.5043	-1
267	-0.1365948	0.1948685	98.51588	2.672385	115.4299	25.49805	-1
268	-0.1365929	0.2000248	98.50463	2.679572	115.4361	25.49961	-1
269	-0.123312	0.2037748	98.60588	2.68551	115.4299	25.50274	-1
270	-0.1240921	0.2051809	98.53838	2.690822	115.4424	25.49336	-1
271	-0.1272182	0.2073684	98.59088	2.69551	115.4299	25.49336	-1
272	-0.1311264	0.2087746	98.57588	2.701447	115.4424	25.48867	-1
273	-0.1428413	0.2086183	98.57213	2.704885	115.4299	25.49805	-1
274	-0.1342468	0.2083057	98.57588	2.708948	115.4299	25.49805	-1
275	-0.1506557	0.2079931	98.55338	2.712698	115.3236	25.49492	-1
276	-0.1514339	0.2095556	98.51964	2.715198	115.2861	25.48867	-1
277	-0.1467476	0.2089305	98.55338	2.718323	115.2361	25.49179	-1
278	-0.1475296	0.2079929	98.51588	2.720823	115.2424	25.50117	-1
279	-0.1522141	0.2075241	98.50088	2.72426	115.1861	25.48398	-1
280	-0.1529961	0.2089303	98.50088	2.727073	115.1861	25.48242	-1
281	-0.1584663	0.2075239	98.54213	2.729573	115.2049	25.48711	-1
282	-0.1483097	0.2062738	98.55713	2.731761	115.2549	25.4793	-1
283	-0.1576843	0.2050238	98.53838	2.734573	115.2986	25.49648	-1
284	-0.1694012	0.2034611	98.54213	2.736136	115.3986	25.48555	-1
285	-0.1608067	0.2012735	98.59088	2.738323	115.3924	25.49179	-1
286	-0.1748695	0.1992422	98.57964	2.740511	115.4424	25.48711	-1
287	-0.1756516	0.1967421	98.51213	2.742073	115.4424	25.48867	-1
288	-0.1779957	0.1959607	98.55338	2.743323	115.4361	25.49336	-1
289	-0.1733074	0.1925231	98.51964	2.745198	115.4361	25.49023	-1
290	-0.1623669	0.1914293	98.55338	2.746761	115.4799	25.49336	-1
291	-0.1772118	0.1889292	98.51588	2.747698	115.4736	25.48711	-1
292	-0.1615849	0.1897103	98.49338	2.749573	115.4736	25.49805	-1
293	-0.163929	0.1868977	98.54213	2.750823	115.4861	25.49961	-1
294	-0.165493	0.1850226	98.54588	2.752698	115.4361	25.49023	-1
295	-0.163929	0.1825225	98.53838	2.754886	115.3486	25.48398	-1
296	-0.1717415	0.1806474	98.59088	2.755823	115.3424	25.48398	-1
297	-0.1818981	0.1778348	98.58713	2.755823	115.2799	25.49023	-1
298	-0.1678371	0.1762722	98.59088	2.756761	115.2549	25.4793	-1
299	-0.179554	0.1737721	98.55713	2.758323	115.2236	25.48867	-1
300	-0.180336	0.171897	98.48962	2.759886	115.2299	25.49492	-1
301	-0.1756477	0.1709594	98.54963	2.760511	115.1424	25.48555	-1
302	-0.1709614	0.1690843	98.50463	2.761761	115.1861	25.48867	-1
303	-0.1701794	0.1665842	98.50838	2.763948	115.2299	25.49023	-1
304	-0.1670532	0.1659591	98.51588	2.764574	115.2799	25.48555	-1
305	-0.1576786	0.1651778	98.54213	2.765198	115.3424	25.48242	-1
306	-0.1537685	0.1629902	98.54213	2.766448	115.3299	25.48398	-1
307	-0.1608009	0.1617401	98.52713	2.766761	115.3924	25.48555	-1
308	-0.1678333	0.1597087	98.53838	2.768011	115.3611	25.48242	-1
309	-0.1553326	0.1572086	98.59838	2.766448	115.3424	25.47773	-1
310	-0.1639252	0.1553335	98.59088	2.768949	115.3424	25.48242	-1
311	-0.1662693	0.1536147	98.51213	2.770511	115.3486	25.48242	-1
312	-0.1631432	0.1515833	98.54588	2.770199	115.3424	25.48242	-1
313	-0.1576748	0.1512707	98.51588	2.771449	115.3361	25.48086	-1
314	-0.1568928	0.1490831	98.50088	2.772386	115.2861	25.48398	-1
315	-0.1537666	0.1475205	98.48962	2.773324	115.2486	25.4793	-1
316	-0.1498623	0.1468954	98.54588	2.774574	115.1861	25.4793	-1
317	-0.1334534	0.1454891	98.53838	2.775199	115.1424	25.48242	-1
318	-0.1357975	0.1433015	98.52338	2.776761	115.0861	25.47617	-1
319	-0.141264	0.1423639	98.53462	2.776449	115.0861	25.47461	-1
320	-0.1381416	0.139395	98.53088	2.777386	115.0986	25.47773	-1
321	-0.1475163	0.1384575	98.57213	2.777699	115.1486	25.48242	-1
322	-0.1350155	0.1353323	98.57964	2.778636	115.1486	25.47461	-1
323	-0.1459522	0.133926	98.54588	2.779261	115.2424	25.4793	-1
324	-0.1459522	0.1317384	98.52338	2.779886	115.2924	25.47305	-1
325	-0.1350136	0.1298633	98.55338	2.780199	115.3424	25.46992	-1
326	-0.1350136	0.1290819	98.51588	2.780199	115.3299	25.48086	-1
327	-0.1357956	0.1287694	98.50088	2.780824	115.3924	25.47461	-1
328	-0.124855	0.1270505	98.50463	2.782386	115.3924	25.47461	-1
329	-0.1225109	0.1251754	98.53088	2.782699	115.3924	25.46836	-1
330	-0.1186066	0.1231441	98.60588	2.782699	115.4299	25.47461	-1
331	-0.1232929	0.1226752	98.54213	2.783636	115.4361	25.48086	-1
332	-0.1311073	0.1211126	98.59463	2.783636	115.4424	25.47305	-1
333	-0.1201668	0.1184563	98.59463	2.784574	115.4861	25.47617	-1
334	-0.1271973	0.1178312	98.55338	2.785824	115.3799	25.47148	-1
335	-0.1295414	0.1156436	98.51964	2.786449	115.3299	25.47773	-1
336	-0.1256351	0.1136122	98.55713	2.786449	115.2924	25.47773	-1
337	-0.1170406	0.1125184	98.50838	2.786449	115.2236	25.47148	-1
338	-0.1178226	0.1117371	98.49338	2.787699	115.2361	25.46055	-1
339	-0.1178207	0.1126745	98.50088	2.787699	115.2174	25.47148	-1
340	-0.1154766	0.1112682	98.53838	2.786761	115.2611	25.4793	-1
341	-0.1029758	0.1100181	98.54213	2.788949	115.2486	25.47305	-1
342	-0.1029758	0.1089242	98.53088	2.788324	115.2861	25.47305	-1
343	-0.1162586	0.1062679	98.54213	2.787074	115.3236	25.46679	-1
344	-0.106102	0.1067365	98.59463	2.783324	115.4111	25.46679	-1
345	-0.1115665	0.1039239	98.56837	2.783324	115.4299	25.4793	-1
346	-0.1045361	0.1029864	98.51588	2.784574	115.4486	25.46992	-1
347	-0.1131306	0.1025175	98.55713	2.785824	115.4924	25.46836	-1
348	-0.1115665	0.1000174	98.50088	2.787699	115.4549	25.46055	-1
349	-8.89E-02	9.95E-02	98.49712	2.789886	115.4549	25.46055	-1
350	-0.102972	9.88E-02	98.51213	2.790824	115.4986	25.47305	-1
351	-8.66E-02	9.94E-02	98.50088	2.791449	115.4799	25.47148	-1
352	-0.1006279	9.77E-02	98.54588	2.793011	115.4861	25.46836	-1
353	-9.13E-02	9.70E-02	98.56088	2.794574	115.4549	25.46523	-1
354	-8.81E-02	0.0956419	98.53462	2.793324	115.4799	25.45742	-1
355	-9.05E-02	9.45E-02	98.53462	2.769261	115.3861	25.47617	-1
