Seconds,O2,CO2,BP,WVP,FlowRate,Temperature,Marker
39,21.56009,1.59E-02,98.29462,0.2407851,154.643,25.71992,-1
40,21.55541,0.0161722,98.25337,0.2407851,154.693,25.72149,-1
41,21.54603,1.48E-02,98.31338,0.2401601,154.7305,25.7168,-1
42,21.55072,1.59E-02,98.26463,0.2410976,154.7867,25.71836,-1
43,21.54369,1.60E-02,98.29837,0.2404726,154.8367,25.72149,-1
44,21.54056,1.59E-02,98.35462,0.2398476,154.868,25.72305,-1
45,21.54056,0.0164847,98.28712,0.2401601,154.9117,25.72305,-1
46,21.54916,1.73E-02,98.35088,0.2398476,154.8742,25.72305,-1
47,21.56322,1.73E-02,98.28712,0.2398476,154.8805,25.72618,-1
48,21.54681,1.73E-02,98.33963,0.2404726,154.8867,25.7293,-1
49,21.56322,1.71E-02,98.33588,0.2398476,154.8867,25.72461,-1
50,21.56009,1.68E-02,98.30588,0.239535,154.8805,25.72461,-1
51,21.55853,1.52E-02,98.26463,0.2398476,154.8367,25.73086,-1
52,21.54447,1.52E-02,98.30212,0.238285,154.7805,25.72461,-1
53,21.55775,0.0161722,98.26838,0.238285,154.7867,25.72618,-1
54,21.54447,1.60E-02,98.25337,0.23891,154.7367,25.72618,-1
55,21.55619,1.52E-02,98.25337,0.238285,154.6805,25.72774,-1
56,21.54056,1.59E-02,98.23088,0.238285,154.6867,25.72618,-1
57,21.54916,1.73E-02,98.28337,0.2379725,154.643,25.7293,-1
58,21.54838,1.74E-02,98.29462,0.23766,154.618,25.73086,-1
59,21.54759,1.63E-02,98.27963,0.23891,154.693,25.73242,-1
60,21.54916,1.70E-02,98.33963,0.23766,154.6992,25.73711,-1
61,21.56009,0.0164847,98.33212,0.23766,154.7305,25.72774,-1
62,21.56088,1.74E-02,98.32088,0.23766,154.7805,25.73399,-1
63,21.55853,1.51E-02,98.31338,0.23766,154.8305,25.73399,-1
64,21.55462,1.59E-02,98.26838,0.237035,154.8742,25.73868,-1
65,21.54759,1.59E-02,98.30962,0.23641,154.8867,25.73555,-1
66,21.55072,1.51E-02,98.26087,0.2373475,154.8805,25.73086,-1
67,21.54525,0.0161722,98.24213,0.2360975,154.8867,25.73086,-1
68,21.54525,1.59E-02,98.29837,0.2360975,154.8867,25.73399,-1
69,21.539,1.73E-02,98.27588,0.2360975,154.8805,25.73086,-1
70,21.54916,0.0164847,98.27963,0.2360975,154.8867,25.73868,-1
71,21.54603,1.68E-02,98.33588,0.2367225,154.8305,25.73868,-1
72,21.54838,1.70E-02,98.34712,0.2360975,154.7992,25.73868,-1
73,21.56166,0.0164847,98.30588,0.2360975,154.7867,25.7418,-1
74,21.56166,1.70E-02,98.30212,0.2360975,154.7492,25.73868,-1
75,21.56166,0.0161722,98.25713,0.2360975,154.6867,25.74024,-1
76,21.54447,1.57E-02,98.30212,0.234535,154.693,25.74024,-1
77,21.55384,1.48E-02,98.23837,0.2360975,154.6367,25.73555,-1
78,21.54291,1.55E-02,98.25337,0.2354725,154.5992,25.73399,-1
79,21.54135,1.59E-02,98.29837,0.23516,154.5867,25.74336,-1
80,21.54213,1.54E-02,98.29837,0.2335975,154.6305,25.73711,-1
81,21.54525,1.68E-02,98.29837,0.23391,154.6867,25.73868,-1
82,21.54838,1.63E-02,98.29088,0.2342225,154.6867,25.7418,-1
83,21.54759,1.73E-02,98.29462,0.23391,154.7305,25.74805,-1
84,21.54525,1.68E-02,98.33963,0.2335975,154.7305,25.74649,-1
85,21.55931,1.55E-02,98.31338,0.2348475,154.743,25.74024,-1
86,21.55931,1.63E-02,98.27213,0.23391,154.7305,25.7418,-1
87,21.54369,1.54E-02,98.31713,0.2342225,154.793,25.74492,-1
88,21.55072,0.0161722,98.26838,0.234535,154.7867,25.74024,-1
89,21.54135,1.52E-02,98.30588,0.23391,154.7742,25.74649,-1
90,21.55462,1.55E-02,98.25713,0.233285,154.7305,25.74492,-1
91,21.54135,1.59E-02,98.25713,0.233285,154.6992,25.74336,-1
92,21.53978,1.74E-02,98.28712,0.233285,154.6242,25.74805,-1
93,21.54994,1.68E-02,98.29088,0.2320349,154.568,25.75274,-1
94,21.54838,1.60E-02,98.28712,0.23266,154.5867,25.74492,-1
95,21.54916,1.68E-02,98.32838,0.2320349,154.5367,25.74649,-1
96,21.56166,1.63E-02,98.33588,0.2323474,154.543,25.74492,-1
97,21.56009,1.60E-02,98.26087,0.23266,154.5055,25.7543,-1
98,21.56166,1.52E-02,98.30962,0.233285,154.543,25.75117,-1
99,21.55384,1.54E-02,98.26838,0.2320349,154.5367,25.74961,-1
100,21.54525,1.59E-02,98.30962,0.2329725,154.6242,25.74961,-1
101,21.55384,1.57E-02,98.26463,0.23266,154.6492,25.73868,-1
102,21.54603,1.57E-02,98.26087,0.2314099,154.6867,25.74649,-1
103,21.54213,1.55E-02,98.25713,0.23266,154.6867,25.74961,-1
104,21.54213,0.0164847,98.28337,0.2314099,154.7305,25.75117,-1
105,21.54994,1.68E-02,98.35462,0.2314099,154.743,25.74805,-1
106,21.56166,1.68E-02,98.33963,0.2314099,154.7055,25.75586,-1
107,21.54916,0.0164847,98.33963,0.2307849,154.7367,25.75586,-1
108,21.56166,1.73E-02,98.33963,0.2314099,154.743,25.76055,-1
109,21.56088,1.52E-02,98.34337,0.2320349,154.743,25.75743,-1
110,21.55775,1.52E-02,98.26087,0.2314099,154.7117,25.74961,-1
111,21.54525,1.57E-02,98.29088,0.2304724,154.6867,25.75117,-1
112,21.55462,1.52E-02,98.25337,0.2314099,154.6305,25.75586,-1
113,21.54603,1.51E-02,98.31338,0.2310974,154.643,25.75586,-1
114,21.54213,1.54E-02,98.25337,0.2307849,154.5805,25.75586,-1
115,21.539,1.48E-02,98.29462,0.2298474,154.593,25.75586,-1
116,21.54135,1.74E-02,98.27963,0.2301599,154.5367,25.75899,-1
117,21.54994,1.73E-02,98.29088,0.2298474,154.5555,25.76055,-1
118,21.54759,1.71E-02,98.29462,0.2298474,154.543,25.75743,-1
119,21.54759,1.71E-02,98.35088,0.2292224,154.6055,25.7668,50
120,21.56009,1.54E-02,98.30962,0.2298474,154.6555,25.56211,-1
121,21.56088,1.71E-02,98.26838,0.2295349,155.5742,25.59961,-1
122,21.54369,1.52E-02,98.29837,0.2307849,151.5429,25.66524,-1
123,21.55384,1.51E-02,98.27213,0.2289099,147.5616,25.71211,-1
124,21.54213,1.59E-02,98.24962,0.2292224,144.3678,25.73868,-1
125,21.55619,1.51E-02,98.25713,0.2292224,142.0428,25.74492,-1
126,21.54213,1.48E-02,98.28712,0.2276599,140.5115,25.73086,-1
127,21.54056,1.59E-02,98.29462,0.2270349,139.424,25.71367,-1
128,21.54759,1.73E-02,98.27963,0.2260973,138.749,25.68242,-1
129,21.54838,1.63E-02,98.28337,0.2264099,138.3615,25.65742,-1
130,21.54916,1.71E-02,98.28337,0.2239098,138.0865,25.64024,-1
131,21.54838,1.66E-02,98.33212,0.2242223,137.9365,25.62617,-1
132,21.54838,1.70E-02,98.34337,0.2239098,137.7927,25.61211,-1
133,21.56088,0.0161722,98.29837,0.2229723,137.699,25.60117,-1
134,21.56009,1.46E-02,98.25713,0.2295349,137.649,25.5918,-1
135,21.54291,1.57E-02,98.31338,0.2832857,137.6365,25.58086,-1
136,21.55619,1.52E-02,98.25713,0.4123502,137.5927,25.57461,-1
137,21.54525,1.54E-02,98.25337,0.5839153,137.6052,25.56523,-1
138,21.55541,0.0161722,98.26463,0.757668,137.6427,25.55586,-1
139,21.54369,1.54E-02,98.29088,0.9195454,137.6552,25.54805,-1
140,21.54681,1.51E-02,98.26087,1.06111,137.6865,25.55117,-1
141,21.54916,1.68E-02,98.27588,1.182362,137.749,25.54648,-1
142,21.54994,1.66E-02,98.29088,1.283301,137.7927,25.54648,-1
143,21.54838,1.68E-02,98.34712,1.371115,137.774,25.54648,-1
144,21.55228,0.0164847,98.33963,1.446428,137.849,25.54648,-1
145,21.55931,1.63E-02,98.26463,1.512992,137.8365,25.54805,-1
146,21.56009,1.49E-02,98.31338,1.577993,137.8677,25.54336,-1
147,21.55228,1.55E-02,98.25337,1.649244,137.9365,25.54961,-1
148,21.54369,1.55E-02,98.30588,1.730495,137.9365,25.54805,-1
149,21.55619,1.48E-02,98.26087,1.816747,137.9865,25.54961,-1
150,21.54291,1.49E-02,98.25713,1.902685,137.9365,25.54805,-1
151,21.54369,1.52E-02,98.29462,1.984874,137.9365,25.54492,-1
152,21.54291,1.70E-02,98.29088,2.059563,137.899,25.54492,-1
153,21.55072,1.52E-02,98.27963,2.128001,137.8365,25.53086,-1
154,21.54838,1.55E-02,98.33212,2.188627,137.849,25.5418,-1
155,21.55072,1.71E-02,98.33963,2.241753,137.7927,25.54805,-1
156,21.56166,1.66E-02,98.26838,2.288941,137.7927,25.54024,-1
157,21.56244,1.60E-02,98.30962,2.330504,137.799,25.53555,-1
158,21.55619,1.54E-02,98.26838,2.367068,137.8427,25.53086,-1
159,21.54681,1.38E-02,98.31713,2.399568,137.8552,25.54648,-1
160,21.55541,1.48E-02,98.26463,2.426443,137.9615,25.53867,-1
161,21.54603,1.48E-02,98.25337,2.451444,137.9865,25.53086,-1
162,21.54291,1.54E-02,98.36588,2.472694,137.9927,25.5418,-1
163,21.54447,1.68E-02,98.27588,2.492382,138.0427,25.53711,-1
164,21.55228,1.66E-02,98.35838,2.510195,138.0802,25.5418,-1
165,21.56478,1.55E-02,98.28712,2.524882,138.0865,25.5418,-1
166,21.54994,1.63E-02,98.33963,2.538633,138.1302,25.53867,-1
167,21.56556,1.60E-02,98.34337,2.552695,138.1302,25.54336,-1
168,21.56088,1.63E-02,98.32088,2.561133,138.0802,25.5418,-1
169,21.56009,1.55E-02,98.25337,2.573946,138.0865,25.54961,-1
170,21.56166,1.49E-02,98.30962,2.583633,138.0865,25.54492,-1
171,21.55619,1.51E-02,98.27213,2.592383,138.0302,25.5418,-1
172,21.54603,1.46E-02,98.30962,2.600508,137.9927,25.54024,-1
173,21.55541,1.71E-02,98.25337,2.606134,137.949,25.53867,-1
174,21.54838,1.74E-02,98.25337,2.613946,137.9365,25.5418,-1
175,21.54056,1.85E-02,98.29837,2.620196,137.8927,25.53555,-1
176,21.54213,2.05E-02,98.28712,2.626446,137.8927,25.53555,-1
177,21.54994,2.21E-02,98.29088,2.632071,137.8427,25.53555,-1
178,21.54994,2.40E-02,98.33963,2.638634,137.8302,25.54024,-1
179,21.5515,2.66E-02,98.33963,2.643009,137.899,25.53711,-1
180,21.56322,2.90E-02,98.27213,2.647072,137.9427,25.53398,-1
181,21.55931,3.24E-02,98.31713,2.652384,137.9865,25.53867,-1
182,21.55619,3.73E-02,98.26463,2.65676,137.9927,25.54024,-1
183,21.54369,4.34E-02,98.30588,2.660197,138.0552,25.53711,-1
184,21.55619,5.24E-02,98.24962,2.663947,138.049,25.53867,-1
185,21.54603,6.27E-02,98.24588,2.667697,138.049,25.5418,-1
186,21.54447,7.48E-02,98.25713,2.671135,138.0802,25.53086,-1
187,21.54291,9.02E-02,98.28337,2.673322,138.0927,25.54492,-1
188,21.55072,0.1064861,98.29837,2.678322,138.099,25.53867,-1
189,21.54994,0.1217988,98.27963,2.680197,138.0865,25.53555,-1
190,21.54994,0.1405491,98.35088,2.68301,138.0365,25.54024,-1
191,21.54838,0.1594556,98.33588,2.687072,137.9865,25.53398,-1
192,21.56009,0.1783622,98.31338,2.689885,137.9927,25.53711,-1
193,21.55619,0.1953937,98.26838,2.69176,137.9365,25.5418,-1
194,21.54447,0.213519,98.30962,2.693635,137.899,25.53398,-1
195,21.55775,0.230863,98.25713,2.69676,137.8365,25.53398,-1
196,21.54369,0.2464882,98.25337,2.698635,137.849,25.53711,-1
197,21.55384,0.263051,98.26087,2.70051,137.8365,25.54024,-1
198,21.54369,0.2774262,98.26087,2.703635,137.8552,25.53555,-1
199,21.55072,0.2925827,98.27963,2.705198,137.8427,25.53398,-1
200,21.54681,0.3014891,98.29088,2.706448,137.9115,25.53242,-1
201,21.54994,0.311958,98.26087,2.708323,137.9427,25.53711,-1
202,21.54994,0.3213331,98.35462,2.710823,137.999,25.53242,-1
203,21.56166,0.3272707,98.33963,2.71301,138.0177,25.53242,-1
204,21.56088,0.3328958,98.32838,2.71426,137.9927,25.53242,-1
205,21.56244,0.3372709,98.30962,2.716448,137.9365,25.53242,-1
206,21.55462,0.3399271,98.26838,2.717385,137.9302,25.53867,-1
207,21.54603,0.3418022,98.30962,2.718948,137.9365,25.53086,-1
208,21.55619,0.3457085,98.26463,2.721448,137.949,25.52617,-1
209,21.54603,0.3461772,98.25713,2.722385,137.9365,25.53086,-1
210,21.54447,0.3468022,98.25337,2.72426,137.8927,25.53086,-1
211,21.54291,0.3480523,98.29462,2.725823,137.849,25.52773,-1
212,21.55228,0.3477398,98.29462,2.72676,137.849,25.5168,-1
213,21.55072,0.3452397,98.27588,2.728636,137.7927,25.52773,-1
214,21.54994,0.3449272,98.33212,2.729886,137.749,25.52461,-1
215,21.54838,0.3446147,98.34337,2.730823,137.7427,25.52148,-1
216,21.56088,0.3422709,98.30962,2.732386,137.7115,25.52148,-1
217,21.56088,0.3394584,98.26463,2.733636,137.699,25.51836,-1
218,21.54759,0.3363333,98.30588,2.735511,137.699,25.51836,-1
219,21.55853,0.3344583,98.28337,2.737073,137.749,25.51523,-1
220,21.54603,0.331177,98.25337,2.738323,137.7865,25.52148,-1
221,21.54994,0.3294582,98.26087,2.738636,137.849,25.52461,-1
222,21.54369,0.3258644,98.26087,2.740198,137.8865,25.5293,-1
223,21.54447,0.3239894,98.34337,2.740823,137.8865,25.52773,-1
224,21.56635,0.3216456,98.29088,2.742073,137.8552,25.52617,-1
225,21.55072,0.3183643,98.34337,2.743636,137.9427,25.53086,-1
226,21.564,0.3160205,98.33963,2.744261,137.9365,25.52305,-1
227,21.55931,0.3133642,98.33588,2.745198,137.9365,25.52617,-1
228,21.56166,0.3091454,98.26838,2.746448,137.9427,25.52773,-1
229,21.54603,0.3057079,98.30588,2.748011,137.9552,25.52461,-1
230,21.55541,0.3024266,98.26463,2.748323,137.9365,25.52617,-1
231,21.54681,0.300239,98.25337,2.750198,137.8927,25.52148,-1
232,21.55619,0.2961765,98.25337,2.751136,137.8865,25.51836,-1
233,21.54603,0.2922702,98.25713,2.752073,137.8427,25.52148,-1
234,21.54447,0.2908639,98.29088,2.752698,137.7802,25.52305,-1
235,21.54994,0.2878951,98.28337,2.752698,137.7865,25.52305,-1
236,21.54759,0.2850825,98.30212,2.754261,137.799,25.52148,-1
237,21.54838,0.2821138,98.28337,2.755198,137.7427,25.52305,-1
238,21.54838,0.2783637,98.33588,2.755511,137.7865,25.52461,-1
239,21.54759,0.2752386,98.33212,2.756761,137.7865,25.52461,51
240,21.55462,0.2716448,98.31338,2.758011,137.849,25.38086,-1
241,21.55775,0.2672698,98.26087,2.757386,146.8741,25.43398,-1
242,21.54056,0.266176,98.31338,2.755823,145.7054,25.5043,-1
243,21.54525,0.263051,98.27213,2.753948,142.6428,25.55898,-1
244,21.53353,0.2613322,98.25713,2.754261,139.624,25.60117,-1
245,21.53197,0.2578946,98.25337,2.756449,137.0615,25.60586,-1
246,21.52884,0.2564884,98.29088,2.757699,135.0739,25.59023,-1
247,21.53119,0.2539883,98.29462,2.760199,133.6427,25.5668,-1
248,21.52884,0.2503945,98.29462,2.761761,132.5989,25.53867,-1
249,21.52181,0.247582,98.32838,2.764886,131.9114,25.5293,-1
250,21.51869,0.2444569,98.32088,2.768011,131.3801,25.50274,-1
251,21.5265,0.2411756,98.32088,2.770824,131.0426,25.47617,-1
252,21.51869,0.2374256,98.25337,2.769574,130.7551,25.46367,-1
253,21.50228,0.2349255,98.30212,2.712698,130.6051,25.46211,-1
254,21.49681,0.2316442,98.26087,2.600821,130.4114,25.4418,-1
255,21.47494,0.2289879,98.24962,2.497382,130.3489,25.43711,-1
256,21.47572,0.2247691,98.24213,2.420193,130.3051,25.42148,-1
257,21.45384,0.2224253,98.26463,2.368318,130.2989,25.42148,-1
258,21.44369,0.2221128,98.29088,2.34238,130.2739,25.41992,-1
259,21.439,0.2183628,98.29088,2.34238,130.2926,25.41055,-1
260,21.42494,0.2155502,98.29088,2.36113,130.2739,25.41211,-1
261,21.41244,0.2132065,98.34337,2.38863,130.3551,25.40117,-1
262,21.40228,0.2108627,98.34337,2.421443,130.3614,25.40742,-1
263,21.39837,0.2080501,98.33963,2.454569,130.3926,25.39961,-1
264,21.389,0.2041438,98.29462,2.486132,130.3864,25.40117,-1
265,21.36947,0.2018,98.26838,2.515507,130.4051,25.39492,-1
266,21.34603,0.1985187,98.31338,2.54332,130.4114,25.39023,-1
267,21.34525,0.1960187,98.26463,2.56582,130.3801,25.39961,-1
268,21.32415,0.1941437,98.26087,2.586446,130.4426,25.39648,-1
269,21.31244,0.1919561,98.28712,2.603946,130.4551,25.39336,-1
270,21.30462,0.1910186,98.29088,2.621446,130.4426,25.38867,-1
271,21.30228,0.1882061,98.28337,2.635197,130.3926,25.39648,-1
272,21.29369,0.1860185,98.27588,2.648322,130.3239,25.40273,-1
273,21.28665,0.1830497,98.33212,2.65926,130.3051,25.39804,-1
274,21.28119,0.1814872,98.33963,2.669885,130.2551,25.38398,-1
275,21.28822,0.1786747,98.33963,2.677697,130.2489,25.39179,-1
276,21.28275,0.1755496,98.26838,2.686447,130.2114,25.39648,-1
277,21.26243,0.1742996,98.30212,2.69301,130.1676,25.39961,-1
278,21.27025,0.1714871,98.26463,2.701135,130.2114,25.38867,-1
279,21.25618,0.1703933,98.24213,2.704573,130.2051,25.37929,-1
280,21.25306,0.1669557,98.26087,2.708635,130.2551,25.38242,-1
281,21.25462,0.1647682,98.29088,2.714573,130.2926,25.39492,-1
282,21.25228,0.1633619,98.35462,2.71926,130.2926,25.39492,-1
283,21.26868,0.1599244,98.27963,2.723635,130.2989,25.38867,-1
284,21.25696,0.1574243,98.33588,2.72676,130.2926,25.38554,-1
285,21.27337,0.152893,98.33212,2.730198,130.3426,25.38867,-1
286,21.27415,0.148518,98.33212,2.733636,130.3614,25.39492,-1
287,21.27415,0.1433616,98.33588,2.736761,130.3489,25.38711,-1
288,21.27806,0.1358615,98.30588,2.739261,130.3489,25.38554,-1
289,21.27181,0.1302364,98.26087,2.741761,130.3739,25.38398,-1
290,21.26478,0.1233613,98.30962,2.745511,130.3676,25.38711,-1
291,21.27259,0.11758,98.25713,2.746448,130.2926,25.38242,-1
292,21.27103,0.1124237,98.25337,2.748323,130.2426,25.38398,-1
293,21.27259,0.1074236,98.29088,2.749573,130.2051,25.37773,-1
294,21.28119,0.1063298,98.28712,2.752073,130.1551,25.38242,-1
295,21.28197,0.104611,98.29088,2.755511,130.1489,25.38711,-1
296,21.28431,0.1035173,98.29088,2.756449,130.1739,25.38398,-1
297,21.28743,0.1055486,98.34712,2.758011,130.1301,25.38711,-1
298,21.2929,0.1100799,98.33588,2.760199,130.0989,25.38554,-1
299,21.30619,0.1147674,98.32088,2.760823,130.2176,25.38554,-1
300,21.30619,0.1202363,98.26087,2.763011,130.1989,25.39336,-1
301,21.29759,0.1280489,98.29837,2.765198,130.2864,25.38711,-1
302,21.31009,0.1369553,98.25713,2.765511,130.2926,25.38242,-1
303,21.30228,0.1446117,98.24962,2.766761,130.3239,25.37929,-1
304,21.30228,0.1550806,98.28337,2.767699,130.2926,25.38242,-1
305,21.30619,0.1641432,98.27963,2.768949,130.3114,25.38554,-1
306,21.30853,0.1738309,98.26838,2.770511,130.3051,25.38398,-1
307,21.31869,0.1803935,98.29088,2.771761,130.2989,25.38242,-1
308,21.32025,0.1891436,98.27963,2.773636,130.3676,25.37929,-1
309,21.32415,0.1963312,98.33963,2.774261,130.3426,25.38711,-1
310,21.33978,0.2014875,98.33963,2.774886,130.3551,25.39179,-1
311,21.34291,0.2061751,98.25337,2.776136,130.3051,25.38554,-1
312,21.32962,0.2091439,98.30588,2.776761,130.2739,25.38086,-1
313,21.33978,0.2132065,98.24962,2.777699,130.2051,25.38398,-1
314,21.33431,0.2157065,98.30212,2.779574,130.2114,25.38554,-1
315,21.34915,0.2174253,98.24962,2.779886,130.1614,25.38242,-1
316,21.34056,0.2194566,98.24588,2.780511,130.1426,25.38398,-1
317,21.34212,0.2210191,98.29088,2.781761,130.0989,25.38086,-1
318,21.35072,0.2218003,98.28337,2.782386,130.1114,25.37929,-1
319,21.35462,0.2214878,98.27963,2.782386,130.1051,25.38086,-1
320,21.35462,0.2210191,98.33588,2.783636,130.1614,25.38554,-1
321,21.35931,0.2194566,98.34337,2.785511,130.2051,25.38242,-1
322,21.37337,0.217894,98.26087,2.786136,130.2051,25.36992,-1
323,21.3765,0.216019,98.30212,2.787074,130.2489,25.38711,-1
324,21.37103,0.2133627,98.26838,2.788011,130.2551,25.38867,-1
325,21.36322,0.2118002,98.31338,2.788324,130.3114,25.38398,-1
326,21.37806,0.2086751,98.26087,2.788011,130.3114,25.38086,-1
327,21.36947,0.2068001,98.24962,2.788949,130.2989,25.38086,-1
328,21.37025,0.2050813,98.28337,2.789574,130.3551,25.38398,-1
329,21.37103,0.2047688,98.29462,2.789574,130.3551,25.38242,-1
330,21.38041,0.2028938,98.28337,2.790824,130.3426,25.38398,-1
331,21.38431,0.20055,98.28337,2.792699,130.3051,25.38711,-1
332,21.38431,0.1975812,98.28712,2.792074,130.2551,25.37773,-1
333,21.38431,0.1953937,98.34337,2.793949,130.1989,25.38554,-1
334,21.40228,0.1935187,98.34337,2.794574,130.2239,25.40117,-1
335,21.4015,0.1911749,98.26463,2.795199,130.1676,25.38242,-1
336,21.39212,0.1882061,98.31338,2.795824,130.1114,25.38242,-1
337,21.40306,0.1867998,98.26838,2.796449,130.1114,25.37773,-1
338,21.39525,0.1835185,98.24213,2.796449,130.1239,25.39023,-1
339,21.39603,0.1830497,98.24962,2.796762,130.1051,25.38086,-1
340,21.39915,0.180081,98.25713,2.797074,130.1551,25.38242,-1
341,21.39994,0.1794559,98.35838,2.797699,130.1489,25.38554,-1
342,21.42337,0.1785184,98.29462,2.798324,130.1551,25.38242,-1
343,21.41322,0.1761746,98.35088,2.798637,130.1926,25.39023,-1
344,21.43197,0.1752371,98.34337,2.799574,130.1551,25.38398,-1
345,21.43119,0.1725808,98.32463,2.800199,130.1614,25.38398,-1
346,21.43509,0.1713308,98.26463,2.801137,130.1551,25.38242,-1
347,21.43744,0.168987,98.30212,2.802074,130.1489,25.37929,-1
348,21.43353,0.1674245,98.26838,2.801762,130.1551,25.39492,-1
349,21.4304,0.1661745,98.30212,2.802699,130.1926,25.38711,-1
350,21.44134,0.1638307,98.26087,2.803324,130.1489,25.38554,-1
351,21.4304,0.1625807,98.25713,2.803324,130.0989,25.38086,-1
352,21.43353,0.1603931,98.23463,2.803637,130.0551,25.39023,-1
353,21.43509,0.1603931,98.29088,2.804574,130.0676,25.38867,-1
354,21.44213,0.1589869,98.26087,2.805199,130.0051,25.38867,-1
355,21.44525,0.1572681,98.26463,2.805512,129.9551,25.38554,-1
356,21.44525,0.1566431,98.27963,2.806762,129.9551,25.37773,-1
357,21.44525,0.1550806,98.32463,2.807074,129.9051,25.39648,-1
358,21.4554,0.153518,98.30588,2.807387,129.9114,25.39023,-1
359,21.45697,0.1505492,98.26463,2.807699,129.9551,25.39179,52
360,21.439,0.1488305,98.24213,2.807699,130.0239,25.55273,-1
361,21.44681,0.1483617,98.25337,2.806449,139.1553,25.60273,-1
362,21.43509,0.1475804,98.24962,2.804574,140.4115,25.64961,-1
363,21.44134,0.1464867,98.23837,2.801449,138.149,25.69492,-1
364,21.42728,0.1453929,98.29088,2.799887,134.4802,25.72305,-1
365,21.43431,0.1457054,98.29088,2.802074,131.6301,25.72618,-1
366,21.4304,0.1435179,98.28337,2.803637,128.6989,25.72774,-1
367,21.42728,0.1424241,98.25713,2.806762,126.6238,25.73555,-1
368,21.42572,0.1402366,98.34712,2.808949,125.0175,25.71055,-1
369,21.43197,0.1396116,98.32838,2.810824,123.8488,25.70274,-1
370,21.42962,0.1383616,98.31713,2.813324,122.955,25.6793,-1
371,21.41791,0.135549,98.29837,2.814262,122.255,25.66836,-1
372,21.41947,0.1339865,98.25337,2.812074,121.73,25.66367,-1
373,21.40462,0.133674,98.30212,2.781761,121.3925,25.64961,-1
374,21.41478,0.1319552,98.24962,2.712698,121.1425,25.63867,-1
375,21.40072,0.1308614,98.25337,2.623634,120.9362,25.62774,-1
376,21.39603,0.1307052,98.28337,2.536445,120.8112,25.63086,-1
377,21.39291,0.1286739,98.28337,2.455194,120.655,25.6293,-1
378,21.4015,0.1280489,98.28337,2.387693,120.5612,25.62305,-1
379,21.39681,0.1266426,98.27213,2.331754,120.5112,25.61523,-1
380,21.39994,0.1252364,98.33963,2.292379,120.4925,25.61367,-1
