Seconds,O2,CO2,BP,WVP,FlowRate,Temperature,Marker
72,21.54681,1.45E-02,98.49338,9.95E-02,150.9492,25.8668,-1
73,21.54681,1.55E-02,98.48587,9.92E-02,150.9429,25.86211,-1
74,21.55072,1.70E-02,98.48587,9.95E-02,150.9554,25.86368,-1
75,21.55384,1.60E-02,98.48587,9.92E-02,150.9429,25.86524,-1
76,21.55306,1.54E-02,98.47838,0.0985954,150.8554,25.86211,-1
77,21.56478,1.57E-02,98.53838,9.92E-02,150.7492,25.86368,-1
78,21.55228,1.66E-02,98.53462,0.1001579,150.6992,25.86211,-1
79,21.56556,1.54E-02,98.50463,0.1001579,150.6242,25.86524,-1
80,21.56009,1.45E-02,98.46713,9.92E-02,150.5992,25.86055,-1
81,21.54759,1.45E-02,98.49712,9.98E-02,150.5992,25.86211,-1
82,21.56009,1.51E-02,98.44463,9.89E-02,150.6492,25.86368,-1
83,21.54759,1.43E-02,98.44463,0.0985954,150.7179,25.86368,-1
84,21.54447,1.46E-02,98.54963,9.92E-02,150.7554,25.85743,-1
85,21.54447,0.0164847,98.47838,9.95E-02,150.7867,25.86836,-1
86,21.55384,1.54E-02,98.54588,0.1001579,150.8117,25.86368,-1
87,21.56478,1.54E-02,98.47462,9.95E-02,150.8492,25.86211,-1
88,21.54994,1.59E-02,98.53462,0.0979704,150.9117,25.8668,-1
89,21.56556,0.0161722,98.46713,9.77E-02,150.9054,25.86524,-1
90,21.564,1.63E-02,98.50463,0.0979704,150.8492,25.86836,-1
91,21.55697,1.52E-02,98.45963,0.1004704,150.8492,25.86836,-1
92,21.54759,1.41E-02,98.50088,0.1004704,150.8554,25.86836,-1
93,21.55853,1.49E-02,98.47089,9.89E-02,150.8554,25.86836,-1
94,21.54838,1.51E-02,98.44463,9.92E-02,150.8929,25.86368,-1
95,21.54759,1.49E-02,98.45213,0.0985954,150.8242,25.86055,-1
96,21.54525,1.48E-02,98.48962,9.92E-02,150.7992,25.86211,-1
97,21.55228,0.0161722,98.47462,0.0979704,150.7429,25.8668,-1
98,21.55541,0.0161722,98.48962,9.89E-02,150.7117,25.87305,-1
99,21.55306,1.59E-02,98.48587,0.0985954,150.6492,25.87149,-1
100,21.54838,1.57E-02,98.53838,9.98E-02,150.6054,25.87305,-1
101,21.56556,1.63E-02,98.54213,9.92E-02,150.5992,25.87618,-1
102,21.56088,1.59E-02,98.46713,0.0982829,150.6117,25.86836,-1
103,21.56556,1.55E-02,98.49338,9.95E-02,150.6617,25.86993,-1
104,21.55775,1.48E-02,98.44838,9.77E-02,150.6929,25.86836,-1
105,21.54838,1.46E-02,98.50088,9.95E-02,150.6992,25.8668,-1
106,21.55853,1.52E-02,98.46713,9.92E-02,150.7492,25.86211,-1
107,21.54681,1.48E-02,98.45213,0.0982829,150.7554,25.87149,-1
108,21.54681,1.30E-02,98.49338,0.0979704,150.7429,25.87305,-1
109,21.55306,0.0164847,98.47462,9.92E-02,150.8117,25.8668,-1
110,21.55228,1.59E-02,98.48587,0.0982829,150.8117,25.87149,-1
111,21.55072,1.59E-02,98.53838,0.0982829,150.7992,25.87305,-1
112,21.55228,0.0161722,98.53838,9.92E-02,150.7992,25.86993,-1
113,21.56635,1.60E-02,98.51588,0.0985954,150.8554,25.87461,-1
114,21.56322,0.0161722,98.50838,9.89E-02,150.8554,25.87149,-1
115,21.56244,1.40E-02,98.45213,9.92E-02,150.8054,25.87305,-1
116,21.54603,1.43E-02,98.50838,9.89E-02,150.8054,25.86993,-1
117,21.55931,1.49E-02,98.44838,0.0985954,150.7554,25.87305,-1
118,21.54759,1.48E-02,98.45213,9.92E-02,150.6992,25.87149,-1
119,21.55384,1.46E-02,98.45213,0.0982829,150.6554,25.8668,50
120,21.54603,1.68E-02,98.48587,0.0979704,150.6679,25.85118,-1
121,21.55306,0.0161722,98.48213,0.0979704,153.2992,25.89805,-1
122,21.55228,1.55E-02,98.48213,0.0979704,150.3117,25.94805,-1
123,21.5515,1.57E-02,98.48587,0.0979704,146.6866,25.9918,-1
124,21.54994,1.57E-02,98.53838,0.0982829,143.6553,26.01993,-1
125,21.55853,0.0161722,98.51964,0.0979704,141.8741,26.01368,-1
126,21.564,1.51E-02,98.45963,0.0982829,140.4803,26.00118,-1
127,21.54603,1.49E-02,98.49338,0.0982829,139.674,25.97462,-1
128,21.55384,1.51E-02,98.46338,9.77E-02,139.1365,25.94962,-1
129,21.54681,1.45E-02,98.44463,9.73E-02,138.7865,25.92774,-1
130,21.55541,1.38E-02,98.45588,9.73E-02,138.5552,25.9168,-1
131,21.55072,1.45E-02,98.48213,9.67E-02,138.3865,25.90274,-1
132,21.54525,1.49E-02,98.48587,9.61E-02,138.2677,25.89024,-1
133,21.55384,1.60E-02,98.47838,9.64E-02,138.1927,25.87618,-1
134,21.55306,1.60E-02,98.47838,9.58E-02,138.074,25.87305,-1
135,21.55462,1.49E-02,98.53462,9.67E-02,137.9865,25.86368,-1
136,21.55775,1.51E-02,98.53462,9.73E-02,137.8802,25.85743,-1
137,21.54759,1.60E-02,98.54213,0.1285959,137.7802,25.8543,-1
138,21.56322,1.49E-02,98.49338,0.2207848,137.7302,25.84649,-1
139,21.56009,1.49E-02,98.45213,0.3610994,137.6865,25.84024,-1
140,21.54838,1.49E-02,98.50838,0.5214143,137.6365,25.84024,-1
141,21.55931,1.49E-02,98.45588,0.6742292,137.6365,25.83711,-1
142,21.54603,1.52E-02,98.44463,0.8148564,137.6927,25.83086,-1
143,21.54759,1.46E-02,98.55338,0.9364207,137.6427,25.82305,-1
144,21.54759,1.55E-02,98.48587,1.041735,137.6865,25.82774,-1
145,21.55306,1.57E-02,98.54213,1.130486,137.7427,25.81993,-1
146,21.57025,1.60E-02,98.48587,1.208612,137.774,25.81836,-1
147,21.55384,1.63E-02,98.54588,1.274551,137.8802,25.81993,-1
148,21.56635,1.57E-02,98.53462,1.332052,137.9177,25.81836,-1
149,21.56556,1.48E-02,98.49712,1.387053,137.9802,25.81211,-1
150,21.564,1.55E-02,98.47089,1.441116,138.0365,25.81836,-1
151,21.54759,1.49E-02,98.50463,1.499554,138.099,25.81055,-1
152,21.55541,1.51E-02,98.45588,1.568305,138.074,25.80586,-1
153,21.54603,1.51E-02,98.49712,1.644557,138.1365,25.80743,-1
154,21.56088,1.45E-02,98.44838,1.726745,138.1302,25.80586,-1
155,21.54369,1.43E-02,98.47838,1.809247,138.099,25.80586,-1
156,21.54447,1.55E-02,98.48213,1.887998,138.0302,25.8043,-1
157,21.55462,1.55E-02,98.48587,1.962686,137.9865,25.79649,-1
158,21.55306,1.59E-02,98.47838,2.030812,137.8927,25.80117,-1
159,21.5515,1.55E-02,98.53088,2.091751,137.8865,25.79649,-1
160,21.56478,1.57E-02,98.50838,2.147689,137.8427,25.7918,-1
161,21.564,1.55E-02,98.45963,2.197377,137.799,25.78399,-1
162,21.56556,1.40E-02,98.50463,2.241128,137.8927,25.78242,-1
163,21.55931,1.46E-02,98.46338,2.279879,137.9927,25.78711,-1
164,21.54447,1.46E-02,98.50088,2.314879,138.0302,25.77774,-1
165,21.55853,1.41E-02,98.44838,2.34488,138.0802,25.78242,-1
166,21.54838,1.45E-02,98.49338,2.371443,138.1302,25.77774,-1
167,21.54603,1.41E-02,98.47462,2.396131,138.1302,25.77617,-1
168,21.55462,1.59E-02,98.49338,2.417693,138.1177,25.77461,-1
169,21.55228,0.0161722,98.48213,2.438006,138.1427,25.76836,-1
170,21.55306,1.55E-02,98.52713,2.455819,138.124,25.77149,-1
171,21.55228,1.60E-02,98.54213,2.471757,138.1177,25.76524,-1
172,21.56244,1.59E-02,98.50463,2.486757,138.1365,25.7668,-1
173,21.56009,1.55E-02,98.48962,2.500819,138.1365,25.75899,-1
174,21.55931,1.41E-02,98.44463,2.51332,138.1302,25.76055,-1
175,21.54369,1.45E-02,98.50838,2.524257,138.124,25.76211,-1
176,21.55853,1.57E-02,98.45213,2.534883,138.0927,25.75274,-1
177,21.54681,1.45E-02,98.45588,2.544258,137.9927,25.7543,-1
178,21.55853,1.46E-02,98.45963,2.55082,137.9927,25.75586,-1
179,21.54369,1.49E-02,98.44463,2.558633,137.9365,25.75117,-1
180,21.54681,1.71E-02,98.48587,2.56707,137.949,25.74805,-1
181,21.55306,1.63E-02,98.48587,2.574571,137.924,25.74961,-1
182,21.54916,1.59E-02,98.48213,2.581446,137.9865,25.74649,-1
183,21.55306,1.55E-02,98.53462,2.588321,138.0365,25.74336,-1
184,21.55619,1.71E-02,98.53462,2.595196,138.1427,25.74649,-1
185,21.56635,1.77E-02,98.53838,2.599884,138.1802,25.7418,-1
186,21.56556,1.70E-02,98.48587,2.604571,138.174,25.74492,-1
187,21.55541,1.73E-02,98.46713,2.610196,138.2302,25.74024,-1
188,21.54681,1.82E-02,98.50463,2.614884,138.2115,25.73399,-1
189,21.56088,1.79E-02,98.45213,2.621446,138.2302,25.7293,-1
190,21.54681,0.0194535,98.48962,2.625509,138.274,25.73399,-1
191,21.54603,2.02E-02,98.48962,2.629571,138.2552,25.7293,-1
192,21.54681,2.38E-02,98.47462,2.633634,138.2302,25.72618,-1
193,21.5515,2.43E-02,98.47462,2.636447,138.274,25.72149,-1
194,21.54994,2.68E-02,98.47838,2.640822,138.2677,25.72149,-1
195,21.55306,3.02E-02,98.53838,2.644884,138.2802,25.71836,-1
196,21.55306,3.27E-02,98.53462,2.649259,138.2302,25.71992,-1
197,21.56478,0.0361725,98.49712,2.651759,138.1865,25.71211,-1
198,21.56635,3.88E-02,98.45963,2.655509,138.1365,25.7168,-1
199,21.54369,4.43E-02,98.50838,2.658947,138.0802,25.71211,-1
200,21.56088,4.98E-02,98.45963,2.661759,138.0865,25.70899,-1
201,21.54994,5.49E-02,98.44838,2.664572,138.0365,25.70899,-1
202,21.54603,6.43E-02,98.44087,2.666447,138.0802,25.70742,-1
203,21.54838,7.18E-02,98.47462,2.669572,138.174,25.70118,-1
204,21.54603,8.24E-02,98.55338,2.671135,138.174,25.70274,-1
205,21.57025,9.02E-02,98.48213,2.67426,138.2302,25.69961,-1
206,21.5515,0.1010172,98.54588,2.676447,138.2865,25.70118,-1
207,21.56791,0.1108611,98.53462,2.679572,138.274,25.7043,-1
208,21.56088,0.1197675,98.50463,2.68176,138.2802,25.69805,-1
209,21.56713,0.1283614,98.45213,2.684572,138.2802,25.69961,-1
210,21.54994,0.1371115,98.50463,2.686447,138.2177,25.69336,-1
211,21.55931,0.1452367,98.47838,2.687697,138.2427,25.69492,-1
212,21.55072,0.1546118,98.50838,2.689885,138.2302,25.68867,-1
213,21.56009,0.1625807,98.46338,2.69176,138.1802,25.68242,-1
214,21.54916,0.1692995,98.44838,2.69301,138.1865,25.68086,-1
215,21.54603,0.1791434,98.48587,2.695822,138.0802,25.68242,-1
216,21.54525,0.183831,98.47838,2.696448,138.0302,25.68086,-1
217,21.55228,0.1894561,98.49338,2.698948,137.9802,25.67774,-1
218,21.55072,0.1946124,98.48213,2.700198,137.9365,25.67774,-1
219,21.55228,0.1991437,98.51964,2.702385,137.874,25.68086,-1
220,21.5515,0.20305,98.52338,2.705198,137.8865,25.67461,-1
221,21.56322,0.2047688,98.50838,2.70551,137.799,25.67305,-1
222,21.55697,0.2072689,98.45588,2.708323,137.874,25.66992,-1
223,21.54759,0.2091439,98.51213,2.70926,137.9865,25.66836,-1
224,21.55697,0.2110189,98.46338,2.71051,138.0302,25.6668,-1
225,21.5515,0.2122689,98.45963,2.711448,138.074,25.6668,-1
226,21.54447,0.2127377,98.45213,2.712698,138.1552,25.66211,-1
227,21.54603,0.2150815,98.48962,2.71551,138.224,25.65899,-1
228,21.55228,0.214144,98.48962,2.715823,138.2302,25.66055,-1
229,21.55228,0.2138315,98.48587,2.717385,138.224,25.65899,-1
230,21.55541,0.2128939,98.47089,2.719573,138.2677,25.65586,-1
231,21.55541,0.2116439,98.54213,2.72051,138.2677,25.6543,-1
232,21.56556,0.2111752,98.51213,2.721448,138.274,25.64961,-1
233,21.56478,0.2085189,98.45213,2.722385,138.324,25.65273,-1
234,21.55619,0.2077376,98.50463,2.724885,138.3177,25.64492,-1
235,21.55931,0.2063313,98.45963,2.725823,138.274,25.64024,-1
236,21.54681,0.2046126,98.50463,2.727073,138.2365,25.64024,-1
237,21.55853,0.2028938,98.43713,2.72676,138.1365,25.6418,-1
238,21.54603,0.2016438,98.47462,2.729886,138.1365,25.63867,-1
239,21.54759,0.2013313,98.47838,2.729573,138.0615,25.63555,51
240,21.55228,0.1996125,98.52338,2.731448,138.0177,25.57617,-1
241,21.5515,0.1971125,98.47838,2.730823,144.3116,25.62149,-1
242,21.55306,0.1953937,98.54213,2.73051,140.6053,25.69492,-1
243,21.564,0.1933624,98.54213,2.731761,134.7489,25.74024,-1
244,21.56322,0.1917999,98.45588,2.733948,129.6239,25.78242,-1
245,21.56166,0.1885186,98.49338,2.738011,125.78,25.79336,-1
246,21.55306,0.1864873,98.45963,2.740823,122.9925,25.78711,-1
247,21.54759,0.1842998,98.48587,2.745511,120.9737,25.78867,-1
248,21.56009,0.1828935,98.45963,2.748636,119.6175,25.76524,-1
249,21.54838,0.1794559,98.44463,2.751136,118.5987,25.74649,-1
250,21.54603,0.1771121,98.47838,2.754261,117.9112,25.72305,-1
251,21.55306,0.1767996,98.47089,2.757386,117.4362,25.70742,-1
252,21.55228,0.1741434,98.48213,2.760511,117.0924,25.69649,-1
253,21.55228,0.1722683,98.48962,2.730198,116.8862,25.68242,-1
254,21.5515,0.1703933,98.51964,2.615821,116.7612,25.66524,-1
255,21.564,0.1680495,98.45213,2.490507,116.5424,25.65117,-1
256,21.56478,0.1661745,98.49712,2.385193,116.4174,25.63555,-1
257,21.55775,0.1611744,98.44463,2.303629,116.3237,25.64024,-1
258,21.54681,0.1588306,98.50838,2.242691,116.2112,25.63711,-1
259,21.55775,0.1577369,98.43713,2.197377,116.1111,25.62461,-1
260,21.54759,0.1558618,98.42963,2.163627,116.0674,25.61523,-1
261,21.54369,0.1533618,98.44463,2.135814,116.0174,25.60742,-1
262,21.54291,0.1514868,98.48962,2.114876,116.0736,25.6043,-1
263,21.54447,0.1505492,98.55338,2.100501,116.1049,25.59805,-1
264,21.56713,0.148518,98.47838,2.100501,116.1424,25.59336,-1
265,21.54916,0.1469554,98.53838,2.115814,116.1362,25.58086,-1
266,21.56244,0.1447679,98.53088,2.153314,116.1674,25.5793,-1
267,21.55697,0.1428929,98.52713,2.199878,116.1236,25.5793,-1
268,21.55384,0.1414866,98.45213,2.251753,116.1236,25.5793,-1
269,21.53431,0.1378928,98.49712,2.303941,116.1236,25.57148,-1
